Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,133000,0,0,904098.270639837,926692.414941304,1097801.81484909,18.4645301017841,-100
0.01,0.000668959151852137,82961.0552536913,133000,940.049919259172,1086.79093759114,904098.270639837,926692.414941304,1096984.8799208,18.376374105779,-99.2931955494292
0.02,0.00133791830370427,82961.0552536913,133000,1879.41752593155,2171.30640072589,904098.270639837,926692.414941304,1096168.58498213,18.2882871714838,-98.5869041158409
0.03,0.00200687745555641,82961.0552536913,133000,2818.10335354772,3253.55043996351,904098.270639837,926692.414941304,1095352.92951507,18.200269242999,-97.8811252980844
0.04,0.00267583660740855,82961.0552536913,133000,3756.10793520442,4333.52709893232,904098.270639837,926692.414941304,1094537.91300204,18.1123202644714,-97.175858695335
0.05,0.00334479575926068,82961.0552536913,133000,4693.43180356497,5411.24041434141,904098.270639837,926692.414941304,1093723.53492587,18.0244401800938,-96.471103907094
0.06,0.00401375491111282,82961.0552536913,133000,5630.07549085958,6486.6944159924,904098.270639837,926692.414941304,1092909.79476983,17.9366289341053,-95.7668605331883
0.07,0.00468271406296496,82961.0552536913,133000,6566.03952888575,7559.89312679114,904098.270639837,926692.414941304,1092096.69201761,17.8488864707913,-95.0631281737701
0.08,0.00535167321481709,82961.0552536913,133000,7501.3244490086,8630.84056275941,904098.270639837,926692.414941304,1091284.22615335,17.7612127344828,-94.3599064293168
0.09,0.00602063236666923,82961.0552536913,133000,8435.93078216123,9699.5407330466,904098.270639837,926692.414941304,1090472.39666158,17.6736076695574,-93.6571949006307
0.1,0.00668959151852136,82961.0552536913,133000,9369.85905884512,10765.9976399414,904098.270639837,926692.414941304,1089661.20302728,17.5860712204383,-92.9549931888383
0.11,0.0073585506703735,82961.0552536913,133000,10303.1098091304,11830.2152788832,904098.270639837,926692.414941304,1088850.64473586,17.498603331595,-92.2533008953907
0.12,0.00802750982222564,82961.0552536913,133000,11235.6835626564,12892.1976384742,904098.270639837,926692.414941304,1088040.72127314,17.4112039475425,-91.5521176220629
0.13,0.00869646897407778,82961.0552536913,133000,12167.5808486317,13951.9487004905,904098.270639837,926692.414941304,1087231.43212538,17.3238730128421,-90.8514429709536
0.14,0.00936542812592991,82961.0552536913,133000,13098.8021958347,15009.4724398938,904098.270639837,926692.414941304,1086422.77677924,17.2366104721008,-90.1512765444852
0.15,0.010034387277782,82961.0552536913,133000,14029.3481326141,16064.7728248433,904098.270639837,926692.414941304,1085614.75472184,17.1494162699714,-89.4516179454029
0.16,0.0107033464296342,82961.0552536913,133000,14959.219186889,17117.8538167068,904098.270639837,926692.414941304,1084807.3654407,17.0622903511525,-88.7524667767752
0.17,0.0113723055814863,82961.0552536913,133000,15888.4158861493,18168.7193700723,904098.270639837,926692.414941304,1084000.60842376,16.9752326603884,-88.053822641993
0.18,0.0120412647333385,82961.0552536913,133000,16816.9387574562,19217.3734327597,904098.270639837,926692.414941304,1083194.48315941,16.8882431424691,-87.3556851447698
0.19,0.0127102238851906,82961.0552536913,133000,17744.7883274424,20263.8199458322,904098.270639837,926692.414941304,1082388.98913644,16.8013217422303,-86.6580538891411
0.2,0.0133791830370427,82961.0552536913,133000,18671.9651223125,21308.0628436075,904098.270639837,926692.414941304,1081584.12584406,16.7144684045533,-85.9609284794643
0.21,0.0140481421888949,82961.0552536913,133000,19598.4696678436,22350.1060536698,904098.270639837,926692.414941304,1080779.89277192,16.6276830743651,-85.2643085204183
0.22,0.014717101340747,82961.0552536913,133000,20524.3024893852,23389.9534968805,904098.270639837,926692.414941304,1079976.28941009,16.5409656966381,-84.5681936170036
0.23,0.0153860604925991,82961.0552536913,133000,21449.4641118599,24427.6090873903,904098.270639837,926692.414941304,1079173.31524905,16.4543162163902,-83.8725833745414
0.24,0.0160550196444513,82961.0552536913,133000,22373.9550597637,25463.0767326499,904098.270639837,926692.414941304,1078370.9697797,16.3677345786848,-83.1774773986739
0.25,0.0167239787963034,82961.0552536913,133000,23297.7758571661,26496.3603334221,904098.270639837,926692.414941304,1077569.25249338,16.2812207286308,-82.4828752953638
0.26,0.0173929379481556,82961.0552536913,133000,24220.9270277109,27527.4637837924,904098.270639837,926692.414941304,1076768.16288183,16.1947746113825,-81.7887766708941
0.27,0.0180618971000077,82961.0552536913,133000,25143.4090946162,28556.390971181,904098.270639837,926692.414941304,1075967.70043722,16.1083961721395,-81.0951811318675
0.28,0.0187308562518598,82961.0552536913,133000,26065.2225806748,29583.1457763534,904098.270639837,926692.414941304,1075167.86465214,16.0220853561466,-80.4020882852069
0.29,0.019399815403712,82961.0552536913,133000,26986.3680082549,30607.7320734325,904098.270639837,926692.414941304,1074368.65501959,15.9358421086941,-79.7094977381542
0.3,0.0200687745555641,82961.0552536913,133000,27906.8458992997,31630.153729909,904098.270639837,926692.414941304,1073570.07103302,15.8496663751174,-79.0174090982709
0.31,0.0207377337074162,82961.0552536913,133000,28826.6567753288,32650.4146066535,904098.270639837,926692.414941304,1072772.11218626,15.7635581007972,-78.325821973437
0.32,0.0214066928592684,82961.0552536913,133000,29745.8011574375,33668.5185579268,904098.270639837,926692.414941304,1071974.77797357,15.6775172311592,-77.6347359718515
0.33,0.0220756520111205,82961.0552536913,133000,30664.2795662979,34684.4694313921,904098.270639837,926692.414941304,1071178.06788965,15.5915437116744,-76.9441507020317
0.34,0.0227446111629726,82961.0552536913,133000,31582.0925221588,35698.2710681255,904098.270639837,926692.414941304,1070381.98142959,15.5056374878589,-76.2540657728129
0.35,0.0234135703148248,82961.0552536913,133000,32499.2405448465,36709.9273026271,904098.270639837,926692.414941304,1069586.51808891,15.4197985052737,-75.5644807933485
0.36,0.0240825294666769,82961.0552536913,133000,33415.7241537647,37719.4419628329,904098.270639837,926692.414941304,1068791.67736354,15.3340267095249,-74.8753953731093
0.37,0.024751488618529,82961.0552536913,133000,34331.543867895,38726.8188701251,904098.270639837,926692.414941304,1067997.45874985,15.2483220462636,-74.1868091218835
0.38,0.0254204477703812,82961.0552536913,133000,35246.7002057974,39732.0618393438,904098.270639837,926692.414941304,1067203.8617446,15.1626844611858,-73.4987216497764
0.39,0.0260894069222333,82961.0552536913,133000,36161.1936856106,40735.1746787975,904098.270639837,926692.414941304,1066410.88584496,15.0771139000323,-72.8111325672101
0.4,0.0267583660740855,82961.0552536913,133000,37075.0248250521,41736.1611902749,904098.270639837,926692.414941304,1065618.53054856,14.991610308589,-72.1240414849232
0.41,0.0274273252259376,82961.0552536913,133000,37988.1941414189,42735.0251690554,904098.270639837,926692.414941304,1064826.79535339,14.9061736326865,-71.4374480139708
0.42,0.0280962843777897,82961.0552536913,133000,38900.7021515876,43731.7704039203,904098.270639837,926692.414941304,1064035.6797579,14.8208038182001,-70.7513517657236
