Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,87000,0,0,904098.270639837,966435.058132519,1139386.75698146,17.8958428084286,-100
0.01,0.000668959151852137,82961.0552536913,87000,975.983802127542,1123.36206517567,904098.270639837,966435.058132519,1138536.37981393,17.8078516743767,-98.8781795377844
0.02,0.00133791830370427,82961.0552536913,87000,1951.25676695976,2244.3612151078,904098.270639837,966435.058132519,1137686.67018787,17.7199296128872,-97.7571761299313
0.03,0.00200687745555641,82961.0552536913,87000,2925.81945149375,3363.0016676225,904098.270639837,966435.058132519,1136837.62756216,17.6320765679714,-96.6369891362141
0.04,0.00267583660740855,82961.0552536913,87000,3899.6724122731,4479.28763331568,904098.270639837,966435.058132519,1135989.25139618,17.5442924836867,-95.5176179169275
0.05,0.00334479575926068,82961.0552536913,87000,4872.81620538828,5593.22331556529,904098.270639837,966435.058132519,1135141.54114971,17.4565773041373,-94.399061832887
0.06,0.00401375491111282,82961.0552536913,87000,5845.251386477,6704.81291054356,904098.270639837,966435.058132519,1134294.496283,17.3689309734733,-93.2813202454287
0.07,0.00468271406296496,82961.0552536913,87000,6816.97851072459,7814.06060722931,904098.270639837,966435.058132519,1133448.11625676,17.2813534358911,-92.1643925164085
0.08,0.00535167321481709,82961.0552536913,87000,7787.99813286442,8920.97058742007,904098.270639837,966435.058132519,1132602.40053212,17.1938446356335,-91.0482780082018
0.09,0.00602063236666923,82961.0552536913,87000,8758.31080717818,10025.5470257444,904098.270639837,966435.058132519,1131757.34857067,17.1064045169892,-89.9329760837032
0.1,0.00668959151852136,82961.0552536913,87000,9727.91708749637,11127.7940896738,904098.270639837,966435.058132519,1130912.95983444,17.0190330242933,-88.818486106326
0.11,0.0073585506703735,82961.0552536913,87000,10696.8175271986,12227.7159395352,904098.270639837,966435.058132519,1130069.23378592,16.9317301019268,-87.7048074400016
0.12,0.00802750982222564,82961.0552536913,87000,11665.012679214,13325.316728523,904098.270639837,966435.058132519,1129226.16988802,16.8444956943168,-86.5919394491793
0.13,0.00869646897407778,82961.0552536913,87000,12632.5030960215,14420.600602711,904098.270639837,966435.058132519,1128383.76760412,16.7573297459365,-85.4798814988259
0.14,0.00936542812592991,82961.0552536913,87000,13599.2893296504,15513.5717010644,904098.270639837,966435.058132519,1127542.02639803,16.6702322013049,-84.3686329544248
0.15,0.010034387277782,82961.0552536913,87000,14565.3719316807,16604.2341554526,904098.270639837,966435.058132519,1126700.945734,16.5832030049871,-83.2581931819762
0.16,0.0107033464296342,82961.0552536913,87000,15530.7514532431,17692.5920906602,904098.270639837,966435.058132519,1125860.52507674,16.496242101594,-82.1485615479964
0.17,0.0113723055814863,82961.0552536913,87000,16495.42844502,18778.6496243998,904098.270639837,966435.058132519,1125020.76389139,16.4093494357825,-81.0397374195172
0.18,0.0120412647333385,82961.0552536913,87000,17459.4034572454,19862.4108673237,904098.270639837,966435.058132519,1124181.66164354,16.322524952255,-79.9317201640857
0.19,0.0127102238851906,82961.0552536913,87000,18422.6770397055,20943.879923036,904098.270639837,966435.058132519,1123343.21779921,16.2357685957601,-78.8245091497638
0.2,0.0133791830370427,82961.0552536913,87000,19385.2497417389,22023.0608881046,904098.270639837,966435.058132519,1122505.43182489,16.1490803110919,-77.7181037451277
0.21,0.0140481421888949,82961.0552536913,87000,20347.122112237,23099.9578520727,904098.270639837,966435.058132519,1121668.30318747,16.0624600430901,-76.6125033192678
0.22,0.014717101340747,82961.0552536913,87000,21308.2946996449,24174.5748974715,904098.270639837,966435.058132519,1120831.83135432,15.9759077366404,-75.5077072417875
0.23,0.0153860604925991,82961.0552536913,87000,22268.7680519607,25246.9160998314,904098.270639837,966435.058132519,1119996.01579323,15.8894233366738,-74.4037148828038
0.24,0.0160550196444513,82961.0552536913,87000,23228.5427167368,26316.9855276944,904098.270639837,966435.058132519,1119160.85597243,15.8030067881672,-73.3005256129461
0.25,0.0167239787963034,82961.0552536913,87000,24187.6192410801,27384.7872426255,904098.270639837,966435.058132519,1118326.3513606,15.7166580361427,-72.1981388033562
