Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,29000,0,0,904098.270639837,1016737.08407193,1191878.60703148,17.2258419313402,-100
0.01,0.000668959151852137,82961.0552536913,29000,1021.38770356161,1169.47513979644,904098.270639837,1016737.08407193,1190985.94301542,17.1380449944482,-96.4779734359945
0.02,0.00133791830370427,82961.0552536913,29000,2042.02846793008,2336.47689018424,904098.270639837,1016737.08407193,1190093.98142314,17.0503171436342,-92.958522524379
0.03,0.00200687745555641,82961.0552536913,29000,3061.92287983616,3501.00968060513,904098.270639837,1016737.08407193,1189202.72168429,16.962658322803,-89.4416452419443
0.04,0.00267583660740855,82961.0552536913,29000,4081.07152553212,4663.07793289166,904098.270639837,1016737.08407193,1188312.163229,16.8750684759059,-85.9273395671306
0.05,0.00334479575926068,82961.0552536913,29000,5099.47499079213,5822.68606128008,904098.270639837,1016737.08407193,1187422.30548789,16.7875475469407,-82.4156034800272
0.06,0.00401375491111282,82961.0552536913,29000,6117.13386091269,6979.83847242332,904098.270639837,1016737.08407193,1186533.14789202,16.7000954799514,-78.90643496237
0.07,0.00468271406296496,82961.0552536913,29000,7134.04872071302,8134.53956540384,904098.270639837,1016737.08407193,1185644.68987295,16.6127122190288,-75.3998319975413
0.08,0.00535167321481709,82961.0552536913,29000,8150.22015453544,9286.79373174656,904098.270639837,1016737.08407193,1184756.93086269,16.5253977083098,-71.8957925705674
0.09,0.00602063236666923,82961.0552536913,29000,9165.64874624581,10436.6053554316,904098.270639837,1016737.08407193,1183869.87029374,16.4381518919775,-68.3943146681179
0.1,0.00668959151852136,82961.0552536913,29000,10180.3350792339,11583.9788129073,904098.270639837,1016737.08407193,1182983.50759905,16.3509747142615,-64.8953962785039
0.11,0.0073585506703735,82961.0552536913,29000,11194.2797364137,12728.9184731029,904098.270639837,1016737.08407193,1182097.84221207,16.2638661194377,-61.399035391677
0.12,0.00802750982222564,82961.0552536913,29000,12207.483300224,13871.4286974411,904098.270639837,1016737.08407193,1181212.87356668,16.1768260518278,-57.9052299992277
0.13,0.00869646897407778,82961.0552536913,29000,13219.9463526286,15011.5138398513,904098.270639837,1016737.08407193,1180328.60109725,16.0898544558001,-54.413978094384
0.14,0.00936542812592991,82961.0552536913,29000,14231.669475117,16149.1782467822,904098.270639837,1016737.08407193,1179445.02423864,16.0029512757688,-50.9252776720104
0.15,0.010034387277782,82961.0552536913,29000,15242.6532487043,17284.426257214,904098.270639837,1016737.08407193,1178562.14242613,15.9161164561941,-47.4391267286058
0.16,0.0107033464296342,82961.0552536913,29000,16252.8982539321,18417.2622026721,904098.270639837,1016737.08407193,1177679.95509552,15.8293499415825,-43.9555232623031
0.17,0.0113723055814863,82961.0552536913,29000,17262.4050708686,19547.6904072386,904098.270639837,1016737.08407193,1176798.46168304,15.7426516764863,-40.474465272867
0.18,0.0120412647333385,82961.0552536913,29000,18271.174279109,20675.715187566,904098.270639837,1016737.08407193,1175917.6616254,15.6560216055038,-36.9959507616931
0.19,0.0127102238851906,82961.0552536913,29000,19279.2064577762,21801.3408528893,904098.270639837,1016737.08407193,1175037.55435979,15.5694596732792,-33.5199777318063
0.2,0.0133791830370427,82961.0552536913,29000,20286.5021855206,22924.5717050384,904098.270639837,1016737.08407193,1174158.13932384,15.4829658245028,-30.0465441878598
0.21,0.0140481421888949,82961.0552536913,29000,21293.0620405213,24045.4120384515,904098.270639837,1016737.08407193,1173279.41595566,15.3965400039105,-26.5756481361334
0.22,0.014717101340747,82961.0552536913,29000,22298.8866004857,25163.8661401867,904098.270639837,1016737.08407193,1172401.38369384,15.310182156284,-23.107287584532
0.23,0.0153860604925991,82961.0552536913,29000,23303.9764426504,26279.9382899353,904098.270639837,1016737.08407193,1171524.0419774,15.223892226451,-19.6414605425848
0.24,0.0160550196444513,82961.0552536913,29000,24308.3321437813,27393.6327600339,904098.270639837,1016737.08407193,1170647.39024587,15.1376701592848,-16.1781650214436
0.25,0.0167239787963034,82961.0552536913,29000,25311.9542801744,28504.9538154771,904098.270639837,1016737.08407193,1169771.42793921,15.0515158997043,-12.7173990338814
0.26,0.0173929379481556,82961.0552536913,29000,26314.8434276556,29613.9057139299,904098.270639837,1016737.08407193,1168896.15449785,14.9654293926742,-9.25916059429101
0.27,0.0180618971000077,82961.0552536913,29000,27317.0001615816,30720.4927057403,904098.270639837,1016737.08407193,1168021.5693627,14.8794105832047,-5.80344771868416
0.28,0.0187308562518598,82961.0552536913,29000,28318.4250568401,31824.7190339515,904098.270639837,1016737.08407193,1167147.67197511,14.7934594163517,-2.35025842468946
0.29,0.019399815403712,82961.0552536913,29000,29319.11868785,32926.5889343144,904098.270639837,1016737.08407193,1166274.46177692,14.7075758372166,1.10040926844833
0.3,0.0200687745555641,82961.0552536913,29000,30319.0816285623,34026.1066353004,904098.270639837,1016737.08407193,1165401.9382104,14.6217597909463,4.54855733987011
0.31,0.0207377337074162,82961.0552536913,29000,31318.31445246,35123.2763581129,904098.270639837,1016737.08407193,1164530.10071832,14.5360112227331,7.99418776710344
0.32,0.0214066928592684,82961.0552536913,29000,32316.8177325586,36218.1023167008,904098.270639837,1016737.08407193,1163658.94874388,14.4503300778149,11.4373025260641
0.33,0.0220756520111205,82961.0552536913,29000,33314.5920414066,37310.5887177697,904098.270639837,1016737.08407193,1162788.48173075,14.3647163014746,14.8779035910573
0.34,0.0227446111629726,82961.0552536913,29000,34311.637951086,38400.7397607951,904098.270639837,1016737.08407193,1161918.69912308,14.279169839041,18.3159929347793
0.35,0.0234135703148248,82961.0552536913,29000,35307.9560332123,39488.5596380341,904098.270639837,1016737.08407193,1161049.60036545,14.1936906358879,21.7515725283181
0.36,0.0240825294666769,82961.0552536913,29000,36303.5468589352,40574.052534538,904098.270639837,1016737.08407193,1160181.18490292,14.1082786374342,25.1846443411558
0.37,0.024751488618529,82961.0552536913,29000,37298.410998939,41657.2226281647,904098.270639837,1016737.08407193,1159313.45218102,14.0229337891444,28.6152103411689
0.38,0.0254204477703812,82961.0552536913,29000,38292.5490234428,42738.0740895902,904098.270639837,1016737.08407193,1158446.4016457,13.937656036528,32.0432724946302
0.39,0.0260894069222333,82961.0552536913,29000,39285.961502201,43816.6110823219,904098.270639837,1016737.08407193,1157580.03274342,13.8524453251397,35.4688327662102
0.4,0.0267583660740855,82961.0552536913,29000,40278.6490045036,44892.8377627097,904098.270639837,1016737.08407193,1156714.34492105,13.7673016005792,38.8918931189781
0.41,0.0274273252259376,82961.0552536913,29000,41270.612099177,45966.7582799589,904098.270639837,1016737.08407193,1155849.33762596,13.6822248084916,42.3124555144033
0.42,0.0280962843777897,82961.0552536913,29000,42261.8513545835,47038.3767761422,904098.270639837,1016737.08407193,1154985.01030595,13.5972148945667,45.7305219123569
0.43,0.0287652435296419,82961.0552536913,29000,43252.3673386227,48107.6973862115,904098.270639837,1016737.08407193,1154121.36240928,13.5122718045396,49.1460942711126
0.44,0.029434202681494,82961.0552536913,29000,44242.1606187311,49174.7242380106,904098.270639837,1016737.08407193,1153258.39338469,13.42739548419,52.5591745473486
0.45,0.0301031618333461,82961.0552536913,29000,45231.231761883,50239.4614522865,904098.270639837,1016737.08407193,1152396.10268136,13.3425858793429,55.9697646961483
0.46,0.0307721209851983,82961.0552536913,29000,46219.5813345907,51301.9131427024,904098.270639837,1016737.08407193,1151534.48974891,13.2578429358681,59.3778666710024
0.47,0.0314410801370504,82961.0552536913,29000,47207.2099029047,52362.0834158489,904098.270639837,1016737.08407193,1150673.55403746,13.17316659968,62.7834824238093
0.48,0.0321100392889026,82961.0552536913,29000,48194.1180324143,53419.9763712566,904098.270639837,1016737.08407193,1149813.29499754,13.0885568167382,66.1866139048771
0.49,0.0327789984407547,82961.0552536913,29000,49180.3062882482,54475.5961014077,904098.270639837,1016737.08407193,1148953.71208015,13.0040135330469,69.5872630629249
0.5,0.0334479575926068,82961.0552536913,29000,50165.7752350743,55528.9466917482,904098.270639837,1016737.08407193,1148094.80473677,12.919536694655,72.9854318450839
0.51,0.034116916744459,82961.0552536913,29000,51150.5254371006,56580.0322207002,904098.270639837,1016737.08407193,1147236.5724193,12.8351262476561,76.3811221968985
0.52,0.0347858758963111,82961.0552536913,29000,52134.5574580752,57628.8567596729,904098.270639837,1016737.08407193,1146379.01458012,12.7507821381885,79.7743360623283
0.53,0.0354548350481632,82961.0552536913,29000,53117.8718612871,58675.4243730755,904098.270639837,1016737.08407193,1145522.13067203,12.6665043124354,83.1650753837486
0.54,0.0361237942000154,82961.0552536913,29000,54100.4692095663,59719.7391183288,904098.270639837,1016737.08407193,1144665.92014833,12.582292716624,86.5533421019527
0.55,0.0367927533518675,82961.0552536913,29000,55082.3500652841,60761.8050458765,904098.270639837,1016737.08407193,1143810.38246274,12.4981472970267,89.9391381561522
0.56,0.0374617125037196,82961.0552536913,29000,56063.5149903539,61801.6261991981,904098.270639837,1016737.08407193,1142955.51706943,12.4140679999599,93.3224654839788
0.57,0.0381306716555718,82961.0552536913,29000,57043.9645462309,62839.2066148199,904098.270639837,1016737.08407193,1142101.32342305,12.3300547717848,96.703326021486
0.58,0.0387996308074239,82961.0552536913,29000,58023.6992939134,63874.5503223272,904098.270639837,1016737.08407193,1141247.80097868,12.2461075589069,100.08172170315
0.59,0.0394685899592761,82961.0552536913,29000,59002.7197939422,64907.661344376,904098.270639837,1016737.08407193,1140394.94919185,12.1622263077762,103.45765446187
0.6,0.0401375491111282,82961.0552536913,29000,59981.0266064017,65938.5436967048,904098.270639837,1016737.08407193,1139542.76751855,12.078410964887,106.831126228971
0.61,0.0408065082629803,82961.0552536913,29000,60958.62029092,66967.2013881466,904098.270639837,1016737.08407193,1138691.25541522,11.9946614767779,110.202138934207
0.62,0.0414754674148325,82961.0552536913,29000,61935.5014066692,67993.63842064,904098.270639837,1016737.08407193,1137840.41233876,11.9109777900319,113.570694505756
0.63,0.0421444265666846,82961.0552536913,29000,62911.6705123661,69017.8587892417,904098.270639837,1016737.08407193,1136990.23774649,11.8273598512762,116.936794870228
0.64,0.0428133857185367,82961.0552536913,29000,63887.1281662721,70039.8664821376,904098.270639837,1016737.08407193,1136140.73109621,11.7438076071821,120.300441952663
0.65,0.0434823448703889,82961.0552536913,29000,64861.8749261941,71059.665480655,904098.270639837,1016737.08407193,1135291.89184616,11.6603210044653,123.661637676531
0.66,0.044151304022241,82961.0552536913,29000,65835.9113494845,72077.2597592736,904098.270639837,1016737.08407193,1134443.71945502,11.5768999898856,127.02038396374
0.67,0.0448202631740931,82961.0552536913,29000,66809.2379930417,73092.6532856379,904098.270639837,1016737.08407193,1133596.21338193,11.4935445102468,130.376682734627
0.68,0.0454892223259453,82961.0552536913,29000,67781.8554133105,74105.8500205683,904098.270639837,1016737.08407193,1132749.37308646,11.4102545123967,133.730535907967
0.69,0.0461581814777974,82961.0552536913,29000,68753.7641662825,75116.8539180728,904098.270639837,1016737.08407193,1131903.19802866,11.3270299432274,137.081945400974
0.7,0.0468271406296496,82961.0552536913,29000,69724.9648074963,76125.6689253587,904098.270639837,1016737.08407193,1131057.68766899,11.2438707496749,140.430913129298
0.71,0.0474960997815017,82961.0552536913,29000,70695.4578920383,77132.2989828442,904098.270639837,1016737.08407193,1130212.84146839,11.160776878719,143.777441007029
0.72,0.0481650589333538,82961.0552536913,29000,71665.2439745425,78136.7480241697,904098.270639837,1016737.08407193,1129368.65888823,11.0777482773835,147.121530946698
0.73,0.048834018085206,82961.0552536913,29000,72634.3236091913,79139.0199762095,904098.270639837,1016737.08407193,1128525.13939032,10.9947848927362,150.46318485928
0.74,0.0495029772370581,82961.0552536913,29000,73602.6973497157,80139.1187590834,904098.270639837,1016737.08407193,1127682.28243693,10.9118866718887,153.802404654192
0.75,0.0501719363889102,82961.0552536913,29000,74570.3657493959,81137.0482861679,904098.270639837,1016737.08407193,1126840.08749076,10.8290535619963,157.139192239296
0.76,0.0508408955407624,82961.0552536913,29000,75537.3293610613,82132.812464108,904098.270639837,1016737.08407193,1125998.55401498,10.7462855102583,160.473549520901
0.77,0.0515098546926145,82961.0552536913,29000,76503.588737091,83126.4151928283,904098.270639837,1016737.08407193,1125157.68147317,10.6635824639174,163.805478403762
0.78,0.0521788138444666,82961.0552536913,29000,77469.1444294145,84117.8603655449,904098.270639837,1016737.08407193,1124317.46932939,10.5809443702603,167.134980791085
0.79,0.0528477729963188,82961.0552536913,29000,78433.9969895117,85107.1518687762,904098.270639837,1016737.08407193,1123477.91704812,10.4983711766173,170.462058584523
0.8,0.0535167321481709,82961.0552536913,29000,79398.1469684134,86094.2935823547,904098.270639837,1016737.08407193,1122639.02409429,10.4158628303623,173.786713684184
0.81,0.0541856913000231,82961.0552536913,29000,80361.5949167017,87079.2893794385,904098.270639837,1016737.08407193,1121800.78993328,10.3334192789127,177.108947988627
