Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,68000,0,0,904098.270639837,982890.387138324,1156575.3929426,17.6708418433069,-100
0.01,0.000668959151852137,82961.0552536913,68000,990.846018703032,1138.4678942273,904098.270639837,982890.387138324,1155711.17758792,17.5829159294928,-98.5428735019073
0.02,0.00133791830370427,82961.0552536913,68000,1980.96938990034,2274.5367100055,904098.270639837,982890.387138324,1154847.64118455,17.4950590926905,-97.0868097207348
0.03,0.00200687745555641,82961.0552536913,68000,2970.37068031194,3408.21073439766,904098.270639837,982890.387138324,1153984.78318183,17.4072712768758,-95.6318078230707
0.04,0.00267583660740855,82961.0552536913,68000,3959.05045619617,4539.49424711271,904098.270639837,982890.387138324,1153122.60302956,17.3195524260707,-94.1778669761821
0.05,0.00334479575926068,82961.0552536913,68000,4947.00928335009,5668.39152051785,904098.270639837,982890.387138324,1152261.10017799,17.2319024843436,-92.7249863480146
0.06,0.00401375491111282,82961.0552536913,68000,5934.24772710985,6794.90681965112,904098.270639837,982890.387138324,1151400.27407783,17.1443213958094,-91.2731651071914
0.07,0.00468271406296496,82961.0552536913,68000,6920.76635235111,7919.04440223376,904098.270639837,982890.387138324,1150540.12418026,17.056809104629,-89.8224024230131
0.08,0.00535167321481709,82961.0552536913,68000,7906.56572348936,9040.80851868271,904098.270639837,982890.387138324,1149680.64993688,16.9693655550099,-88.3726974654568
0.09,0.00602063236666923,82961.0552536913,68000,8891.64640448036,10160.203412123,904098.270639837,982890.387138324,1148821.85079977,16.8819906912054,-86.9240494051759
0.1,0.00668959151852136,82961.0552536913,68000,9876.00895882051,11277.2333184,904098.270639837,982890.387138324,1147963.72622146,16.7946844575155,-85.4764574134992
0.11,0.0073585506703735,82961.0552536913,68000,10859.6539495472,12391.9024660921,904098.270639837,982890.387138324,1147106.27565493,16.7074467982858,-84.0299206624306
0.12,0.00802750982222564,82961.0552536913,68000,11842.5819392393,13504.2150765227,904098.270639837,982890.387138324,1146249.49855361,16.6202776579085,-82.5844383246481
0.13,0.00869646897407778,82961.0552536913,68000,12824.7934900173,14614.1753637729,904098.270639837,982890.387138324,1145393.39437138,16.5331769808215,-81.140009573504
0.14,0.00936542812592991,82961.0552536913,68000,13806.289163544,15721.7875346933,904098.270639837,982890.387138324,1144537.9625626,16.4461447115088,-79.6966335830236
0.15,0.010034387277782,82961.0552536913,68000,14787.0695210246,16827.055788917,904098.270639837,982890.387138324,1143683.20258205,16.3591807945004,-78.2543095279049
0.16,0.0107033464296342,82961.0552536913,68000,15767.1351232075,17929.984318871,904098.270639837,982890.387138324,1142829.11388497,16.2722851743725,-76.8130365835183
0.17,0.0113723055814863,82961.0552536913,68000,16746.4865303841,19030.5773097893,904098.270639837,982890.387138324,1141975.69592705,16.1854577957468,-75.3728139259057
0.18,0.0120412647333385,82961.0552536913,68000,17725.1243023897,20128.8389397243,904098.270639837,982890.387138324,1141122.94816444,16.0986986032911,-73.9336407317799
0.19,0.0127102238851906,82961.0552536913,68000,18703.0489986034,21224.7733795598,904098.270639837,982890.387138324,1140270.87005374,16.0120075417189,-72.4955161785244
0.2,0.0133791830370427,82961.0552536913,68000,19680.2611779491,22318.3847930225,904098.270639837,982890.387138324,1139419.46105199,15.9253845557897,-71.0584394441926
0.21,0.0140481421888949,82961.0552536913,68000,20656.7613988952,23409.6773366945,904098.270639837,982890.387138324,1138568.72061669,15.8388295903085,-69.6224097075071
0.22,0.014717101340747,82961.0552536913,68000,21632.5502194555,24498.6551600256,904098.270639837,982890.387138324,1137718.64820577,15.7523425901263,-68.1874261478595
0.23,0.0153860604925991,82961.0552536913,68000,22607.6281971894,25585.3224053448,904098.270639837,982890.387138324,1136869.24327764,15.6659235001395,-66.7534879453097
0.24,0.0160550196444513,82961.0552536913,68000,23581.9958892022,26669.6832078732,904098.270639837,982890.387138324,1136020.50529113,15.5795722652902,-65.320594280585
0.25,0.0167239787963034,82961.0552536913,68000,24555.6538521454,27751.7416957354,904098.270639837,982890.387138324,1135172.43370554,15.4932888305663,-63.8887443350803
0.26,0.0173929379481556,82961.0552536913,68000,25528.6026422175,28831.5019899719,904098.270639837,982890.387138324,1134325.02798059,15.4070731410011,-62.4579372908567
0.27,0.0180618971000077,82961.0552536913,68000,26500.8428151638,29908.9682045511,904098.270639837,982890.387138324,1133478.28757649,15.3209251416733,-61.0281723306415
0.28,0.0187308562518598,82961.0552536913,68000,27472.3749262773,30984.1444463812,904098.270639837,982890.387138324,1132632.21195385,15.2348447777073,-59.5994486378275
0.29,0.019399815403712,82961.0552536913,68000,28443.1995303988,32057.0348153222,904098.270639837,982890.387138324,1131786.80057377,15.1488319942729,-58.1717653964724
0.3,0.0200687745555641,82961.0552536913,68000,29413.3171819173,33127.6434041981,904098.270639837,982890.387138324,1130942.05289775,15.0628867365853,-56.7451217912981
0.31,0.0207377337074162,82961.0552536913,68000,30382.7284347703,34195.9742988086,904098.270639837,982890.387138324,1130097.96838779,14.977008949905,-55.3195170076908
0.32,0.0214066928592684,82961.0552536913,68000,31351.4338424445,35262.0315779412,904098.270639837,982890.387138324,1129254.54650628,14.8911985795378,-53.8949502316993
0.33,0.0220756520111205,82961.0552536913,68000,32319.4339579757,36325.8193133828,904098.270639837,982890.387138324,1128411.7867161,14.805455570835,-52.4714206500358
0.34,0.0227446111629726,82961.0552536913,68000,33286.7293339496,37387.3415699322,904098.270639837,982890.387138324,1127569.68848054,14.7197798691929,-51.0489274500741
0.35,0.0234135703148248,82961.0552536913,68000,34253.320522502,38446.6024054111,904098.270639837,982890.387138324,1126728.25126337,14.6341714200533,-49.62746981985
0.36,0.0240825294666769,82961.0552536913,68000,35219.2080753192,39503.605870677,904098.270639837,982890.387138324,1125887.47452878,14.5486301689029,-48.20704694806
0.37,0.024751488618529,82961.0552536913,68000,36184.3925436382,40558.3560096341,904098.270639837,982890.387138324,1125047.3577414,14.4631560612737,-46.7876580240615
0.38,0.0254204477703812,82961.0552536913,68000,37148.8744782473,41610.8568592456,904098.270639837,982890.387138324,1124207.90036632,14.3777490427428,-45.3693022378716
0.39,0.0260894069222333,82961.0552536913,68000,38112.6544294866,42661.1124495453,904098.270639837,982890.387138324,1123369.10186906,14.2924090589322,-43.9519787801668
0.4,0.0267583660740855,82961.0552536913,68000,39075.7329472477,43709.1268036496,904098.270639837,982890.387138324,1122530.96171559,14.2071360555093,-42.5356868422827
0.41,0.0274273252259376,82961.0552536913,68000,40038.1105809752,44754.903937769,904098.270639837,982890.387138324,1121693.47937232,14.1219299781861,-41.120425616213
0.42,0.0280962843777897,82961.0552536913,68000,40999.7878796657,45798.4478612201,904098.270639837,982890.387138324,1120856.65430611,14.0367907727197,-39.7061942946092
0.43,0.0287652435296419,82961.0552536913,68000,41960.7653918696,46839.7625764368,904098.270639837,982890.387138324,1120020.48598424,13.9517183849122,-38.29299207078
0.44,0.029434202681494,82961.0552536913,68000,42921.0436656902,47878.8520789826,904098.270639837,982890.387138324,1119184.97387445,13.8667127606104,-36.8808181386909
0.45,0.0301031618333461,82961.0552536913,68000,43880.6232487849,48915.720357562,904098.270639837,982890.387138324,1118350.11744491,13.7817738457061,-35.4696716929633
0.46,0.0307721209851983,82961.0552536913,68000,44839.5046883654,49950.371394032,904098.270639837,982890.387138324,1117515.91616425,13.6969015861358,-34.0595519288744
0.47,0.0314410801370504,82961.0552536913,68000,45797.6885311977,50982.8091634142,904098.270639837,982890.387138324,1116682.36950151,13.6120959278808,-32.6504580423563
0.48,0.0321100392889026,82961.0552536913,68000,46755.175323603,52013.0376339057,904098.270639837,982890.387138324,1115849.4769262,13.5273568169672,-31.2423892299957
0.49,0.0327789984407547,82961.0552536913,68000,47711.9656114576,53041.0607668914,904098.270639837,982890.387138324,1115017.23790823,13.4426841994656,-29.835344689033
0.5,0.0334479575926068,82961.0552536913,68000,48668.0599401937,54066.8825169552,904098.270639837,982890.387138324,1114185.651918,13.3580780214914,-28.4293236173622
0.51,0.034116916744459,82961.0552536913,68000,49623.4588547995,55090.5068318914,904098.270639837,982890.387138324,1113354.71842631,13.2735382292047,-27.0243252135302
0.52,0.0347858758963111,82961.0552536913,68000,50578.1628998196,56111.9376527168,904098.270639837,982890.387138324,1112524.4369044,13.1890647688098,-25.6203486767359
0.53,0.0354548350481632,82961.0552536913,68000,51532.1726193553,57131.1789136816,904098.270639837,982890.387138324,1111694.80682398,13.1046575865561,-24.2173932068305
0.54,0.0361237942000154,82961.0552536913,68000,52485.4885570653,58148.2345422813,904098.270639837,982890.387138324,1110865.82765715,13.0203166287369,-22.8154580043158
0.55,0.0367927533518675,82961.0552536913,68000,53438.1112561656,59163.108459268,904098.270639837,982890.387138324,1110037.49887649,12.9360418416905,-21.4145422703447
0.56,0.0374617125037196,82961.0552536913,68000,54390.0412594304,60175.8045786619,904098.270639837,982890.387138324,1109209.81995499,12.8518331717992,-20.01464520672
0.57,0.0381306716555718,82961.0552536913,68000,55341.2791091918,61186.3268077628,904098.270639837,982890.387138324,1108382.79036609,12.76769056549,-18.6157660158944
0.58,0.0387996308074239,82961.0552536913,68000,56291.8253473408,62194.6790471611,904098.270639837,982890.387138324,1107556.40958366,12.683613969234,-17.2179039009694
0.59,0.0394685899592761,82961.0552536913,68000,57241.6805153275,63200.8651907501,904098.270639837,982890.387138324,1106730.677082,12.5996033295469,-15.8210580656949
0.6,0.0401375491111282,82961.0552536913,68000,58190.845154161,64204.8891257362,904098.270639837,982890.387138324,1105905.59233586,12.5156585929884,-14.4252277144692
0.61,0.0408065082629803,82961.0552536913,68000,59139.3198044105,65206.7547326515,904098.270639837,982890.387138324,1105081.15482041,12.4317797061625,-13.0304120523376
0.62,0.0414754674148325,82961.0552536913,68000,60087.1050062051,66206.465885364,904098.270639837,982890.387138324,1104257.36401126,12.3479666157176,-11.6366102849926
0.63,0.0421444265666846,82961.0552536913,68000,61034.2012992345,67204.0264510896,904098.270639837,982890.387138324,1103434.21938446,12.264219268346,-10.2438216187729
0.64,0.0428133857185367,82961.0552536913,68000,61980.6092227492,68199.4402904035,904098.270639837,982890.387138324,1102611.72041649,12.1805376107843,-8.85204526066301
0.65,0.0434823448703889,82961.0552536913,68000,62926.3293155609,69192.7112572507,904098.270639837,982890.387138324,1101789.86658426,12.0969215898132,-7.46128041829287
0.66,0.044151304022241,82961.0552536913,68000,63871.3621160429,70183.8431989583,904098.270639837,982890.387138324,1100968.65736511,12.0133711522573,-6.07152629993698
0.67,0.0448202631740931,82961.0552536913,68000,64815.7081621304,71172.8399562459,904098.270639837,982890.387138324,1100148.09223682,11.9298862449854,-4.6827821145142
0.68,0.0454892223259453,82961.0552536913,68000,65759.3679913209,72159.7053632371,904098.270639837,982890.387138324,1099328.17067761,11.8464668149101,-3.29504707158697
0.69,0.0461581814777974,82961.0552536913,68000,66702.3421406746,73144.443247471,904098.270639837,982890.387138324,1098508.8921661,11.7631128089881,-1.9083203813609
0.7,0.0468271406296496,82961.0552536913,68000,67644.6311468148,74127.057429913,904098.270639837,982890.387138324,1097690.25618139,11.6798241742199,-0.522601254684174
0.71,0.0474960997815017,82961.0552536913,68000,68586.235545928,75107.5517249661,904098.270639837,982890.387138324,1096872.26220297,11.5966008576499,0.862111096952953
0.72,0.0481650589333538,82961.0552536913,68000,69527.1558737647,76085.929940482,904098.270639837,982890.387138324,1096054.90971077,11.5134428063665,2.24581746141859
0.73,0.048834018085206,82961.0552536913,68000,70467.3926656392,77062.1958777723,904098.270639837,982890.387138324,1095238.19818517,11.4303499675016,3.62851862594004
0.74,0.0495029772370581,82961.0552536913,68000,71406.9464564307,78036.3533316197,904098.270639837,982890.387138324,1094422.12710695,11.3473222882309,5.01021537710401
0.75,0.0501719363889102,82961.0552536913,68000,72345.817780583,79008.4060902889,904098.270639837,982890.387138324,1093606.69595735,11.2643597157742,6.39090850085734
