Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,5000,0,0,904098.270639837,1037611.06119061,1213617.31771828,16.9626426616647,-100
0.01,0.000668959151852137,82961.0552536913,5000,1040.20524487438,1188.55682680053,904098.270639837,1037611.06119061,1212707.11843153,16.8749220001576,-79.1958951025124
0.02,0.00133791830370427,82961.0552536913,5000,2079.64856965683,2374.59448190186,904098.270639837,1037611.06119061,1211797.63604697,16.7872704302601,-58.4070286068633
0.03,0.00200687745555641,82961.0552536913,5000,3118.33057342684,3558.11748253201,904098.270639837,1037611.06119061,1210888.8699821,16.6996878958348,-37.6333885314631
0.04,0.00267583660740855,82961.0552536913,5000,4156.25185477505,4739.13033815247,904098.270639837,1037611.06119061,1209980.81965492,16.6121743407908,-16.874962904499
0.05,0.00334479575926068,82961.0552536913,5000,5193.41301180363,5917.63755047144,904098.270639837,1037611.06119061,1209073.48448391,16.5247297090837,3.86826023607257
0.06,0.00401375491111282,82961.0552536913,5000,6229.81464212672,7093.64361345694,904098.270639837,1037611.06119061,1208166.86388803,16.4373539447156,24.5962928425344
0.07,0.00468271406296496,82961.0552536913,5000,7265.45734287083,8267.15301335009,904098.270639837,1037611.06119061,1207260.95728671,16.3500469917352,45.3091468574167
0.08,0.00535167321481709,82961.0552536913,5000,8300.34171067523,9438.17022867817,904098.270639837,1037611.06119061,1206355.76409989,16.2628087942374,66.0068342135047
0.09,0.00602063236666923,82961.0552536913,5000,9334.46834169238,10606.6997302678,904098.270639837,1037611.06119061,1205451.28374797,16.1756392963636,86.6893668338477
0.1,0.00668959151852136,82961.0552536913,5000,10367.8378315883,11772.745981258,904098.270639837,1037611.06119061,1204547.51565183,16.0885384423014,107.356756631766
0.11,0.0073585506703735,82961.0552536913,5000,11400.450775543,12936.3134371132,904098.270639837,1037611.06119061,1203644.45923284,16.001506176285,128.009015510861
0.12,0.00802750982222564,82961.0552536913,5000,12432.307768251,14097.4065456366,904098.270639837,1037611.06119061,1202742.11391284,15.9145424425945,148.646155365019
0.13,0.00869646897407778,82961.0552536913,5000,13463.4094039213,15256.0297469829,904098.270639837,1037611.06119061,1201840.47911417,15.8276471855564,169.268188078427
0.14,0.00936542812592991,82961.0552536913,5000,14493.7562762786,16412.1874736712,904098.270639837,1037611.06119061,1200939.55425961,15.7408203495433,189.875125525572
0.15,0.010034387277782,82961.0552536913,5000,15523.3489785627,17565.8841505986,904098.270639837,1037611.06119061,1200039.33877246,15.654061878974,210.466979571254
0.16,0.0107033464296342,82961.0552536913,5000,16552.1881035297,18717.1241950523,904098.270639837,1037611.06119061,1199139.83207649,15.5673717183133,231.043762070595
0.17,0.0113723055814863,82961.0552536913,5000,17580.2742434522,19865.9120167233,904098.270639837,1037611.06119061,1198241.03359592,15.4807498120723,251.605484869044
0.18,0.0120412647333385,82961.0552536913,5000,18607.6079901193,21012.2520177191,904098.270639837,1037611.06119061,1197342.94275547,15.3941961048079,272.152159802385
0.19,0.0127102238851906,82961.0552536913,5000,19634.1899348375,22156.1485925763,904098.270639837,1037611.06119061,1196445.55898034,15.3077105411229,292.683798696751
0.2,0.0133791830370427,82961.0552536913,5000,20660.0206684311,23297.606128274,904098.270639837,1037611.06119061,1195548.8816962,15.2212930656664,313.200413368621
0.21,0.0140481421888949,82961.0552536913,5000,21685.100781242,24436.629004246,904098.270639837,1037611.06119061,1194652.9103292,15.134943623133,333.702015624841
0.22,0.014717101340747,82961.0552536913,5000,22709.430863131,25573.2215923943,904098.270639837,1037611.06119061,1193757.64430595,15.0486621582634,354.188617262621
0.23,0.0153860604925991,82961.0552536913,5000,23733.0115034774,26707.3882571017,904098.270639837,1037611.06119061,1192863.08305357,14.9624486158441,374.660230069549
0.24,0.0160550196444513,82961.0552536913,5000,24755.8432911799,27839.1333552442,904098.270639837,1037611.06119061,1191969.22599961,14.8763029407075,395.116865823599
0.25,0.0167239787963034,82961.0552536913,5000,25777.9268146568,28968.4612362045,904098.270639837,1037611.06119061,1191076.07257214,14.7902250777314,415.558536293135
0.26,0.0173929379481556,82961.0552536913,5000,26799.2626618463,30095.376241884,904098.270639837,1037611.06119061,1190183.62219966,14.7042149718397,435.985253236925
0.27,0.0180618971000077,82961.0552536913,5000,27819.8514202072,31219.882706716,904098.270639837,1037611.06119061,1189291.87431119,14.6182725680017,456.397028404143
0.28,0.0187308562518598,82961.0552536913,5000,28839.693676719,32341.9849576783,904098.270639837,1037611.06119061,1188400.82833618,14.5323978112326,476.79387353438
0.29,0.019399815403712,82961.0552536913,5000,29858.7900178827,33461.6873143059,904098.270639837,1037611.06119061,1187510.48370458,14.4465906465928,497.175800357653
0.3,0.0200687745555641,82961.0552536913,5000,30877.1410297206,34578.9940887036,904098.270639837,1037611.06119061,1186620.83984682,14.3608510191888,517.542820594411
0.31,0.0207377337074162,82961.0552536913,5000,31894.7472977771,35693.9095855586,904098.270639837,1037611.06119061,1185731.89619376,14.275178874172,537.894945955543
0.32,0.0214066928592684,82961.0552536913,5000,32911.6094071193,36806.4381021533,904098.270639837,1037611.06119061,1184843.65217679,14.1895741567399,558.232188142387
0.33,0.0220756520111205,82961.0552536913,5000,33927.7279423369,37916.5839283778,904098.270639837,1037611.06119061,1183956.10722772,14.104036812135,578.554558846737
0.34,0.0227446111629726,82961.0552536913,5000,34943.1034875427,39024.3513467423,904098.270639837,1037611.06119061,1183069.26077886,14.0185667856454,598.862069750854
0.35,0.0234135703148248,82961.0552536913,5000,35957.7366263734,40129.74463239,904098.270639837,1037611.06119061,1182183.11226298,13.9331640226044,619.154732527468
0.36,0.0240825294666769,82961.0552536913,5000,36971.6279419896,41232.7680531095,904098.270639837,1037611.06119061,1181297.66111334,13.847828468391,639.432558839792
0.37,0.024751488618529,82961.0552536913,5000,37984.7780170763,42333.425869347,904098.270639837,1037611.06119061,1180412.90676363,13.762560068429,659.695560341525
0.38,0.0254204477703812,82961.0552536913,5000,38997.1874338433,43431.7223342193,904098.270639837,1037611.06119061,1179528.84864805,13.6773587681878,679.943748676866
0.39,0.0260894069222333,82961.0552536913,5000,40008.8567740257,44527.6616935261,904098.270639837,1037611.06119061,1178645.48620124,13.5922245131819,700.177135480514
0.4,0.0267583660740855,82961.0552536913,5000,41019.7866188841,45621.2481857621,904098.270639837,1037611.06119061,1177762.81885834,13.507157248971,720.395732377683
0.41,0.0274273252259376,82961.0552536913,5000,42029.9775492053,46712.4860421301,904098.270639837,1037611.06119061,1176880.84605492,13.4221569211599,740.599550984105
0.42,0.0280962843777897,82961.0552536913,5000,43039.4301453021,47801.3794865525,904098.270639837,1037611.06119061,1175999.56722705,13.3372234753985,760.788602906042
0.43,0.0287652435296419,82961.0552536913,5000,44048.1449870145,48887.9327356848,904098.270639837,1037611.06119061,1175118.98181126,13.252356857382,780.962899740291
0.44,0.029434202681494,82961.0552536913,5000,45056.1226537096,49972.1499989269,904098.270639837,1037611.06119061,1174239.08924452,13.1675570128501,801.122453074191
0.45,0.0301031618333461,82961.0552536913,5000,46063.3637242818,51054.0354784362,904098.270639837,1037611.06119061,1173359.88896431,13.082823887588,821.267274485636
0.46,0.0307721209851983,82961.0552536913,5000,47069.8687771538,52133.5933691395,904098.270639837,1037611.06119061,1172481.38040855,12.9981574274256,841.397375543077
0.47,0.0314410801370504,82961.0552536913,5000,48075.6383902766,53210.8278587455,904098.270639837,1037611.06119061,1171603.56301562,12.9135575782378,861.512767805533
0.48,0.0321100392889026,82961.0552536913,5000,49080.6731411299,54285.7431277571,904098.270639837,1037611.06119061,1170726.4362244,12.8290242859443,881.613462822598
0.49,0.0327789984407547,82961.0552536913,5000,50084.9736067224,55358.3433494834,904098.270639837,1037611.06119061,1169849.99947419,12.7445574965097,901.699472134449
0.5,0.0334479575926068,82961.0552536913,5000,51088.5403635927,56428.6326900523,904098.270639837,1037611.06119061,1168974.25220479,12.6601571559434,921.770807271855
