Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,146000,0,0,904098.270639837,915486.405817775,1086057.46792411,18.6317416645823,-100
0.01,0.000668959151852137,82961.0552536913,146000,929.907500599593,1076.45587824224,904098.270639837,915486.405817775,1085249.96794496,18.5435371894507,-99.3630770543838
0.02,0.00133791830370427,82961.0552536913,146000,1859.14073182467,2150.66096376792,904098.270639837,915486.405817775,1084443.10018812,18.4554017729434,-98.7266159371064
0.03,0.00200687745555641,82961.0552536913,146000,2787.70022059331,3222.6192599605,904098.270639837,915486.405817775,1083636.86414209,18.3673353591871,-98.0906162872649
0.04,0.00267583660740855,82961.0552536913,146000,3715.58649339533,4292.33476335682,904098.270639837,915486.405817775,1082831.25929578,18.2793378923544,-97.4550777442498
0.05,0.00334479575926068,82961.0552536913,146000,4642.80007629264,5359.81146365875,904098.270639837,915486.405817775,1082026.2851385,18.1914093166642,-96.8199999477448
0.06,0.00401375491111282,82961.0552536913,146000,5569.34149491959,6425.05334374469,904098.270639837,915486.405817775,1081221.94116003,18.1035495763815,-96.1853825377263
0.07,0.00468271406296496,82961.0552536913,146000,6495.21127448336,7488.06437968123,904098.270639837,915486.405817775,1080418.22685053,18.0157586158175,-95.5512251544635
0.08,0.00535167321481709,82961.0552536913,146000,7420.40993976425,8548.84854073464,904098.270639837,915486.405817775,1079615.1417006,17.9280363793294,-94.9175274385177
0.09,0.00602063236666923,82961.0552536913,146000,8344.9380151161,9607.40978938241,904098.270639837,915486.405817775,1078812.68520126,17.8403828113202,-94.2842890307424
0.1,0.00668959151852136,82961.0552536913,146000,9268.79602446661,10663.7520813248,904098.270639837,915486.405817775,1078010.85684395,17.7527978562392,-93.6515095722832
0.11,0.0073585506703735,82961.0552536913,146000,10191.9844913177,11717.8793654962,904098.270639837,915486.405817775,1077209.65612054,17.6652814585815,-93.0191887045769
0.12,0.00802750982222564,82961.0552536913,146000,11114.5039387459,12769.7955840767,904098.270639837,915486.405817775,1076409.08252329,17.577833562888,-92.3873260693521
0.13,0.00869646897407778,82961.0552536913,146000,12036.3548894026,13819.5046725037,904098.270639837,915486.405817775,1075609.13554491,17.4904541137455,-91.7559213086283
0.14,0.00936542812592991,82961.0552536913,146000,12957.5378655146,14867.0105594829,904098.270639837,915486.405817775,1074809.81467852,17.4031430557867,-91.124974064716
0.15,0.010034387277782,82961.0552536913,146000,13878.0533888842,15912.3171670002,904098.270639837,915486.405817775,1074011.11941766,17.3159003336901,-90.4944839802163
0.16,0.0107033464296342,82961.0552536913,146000,14797.9019808897,16955.4284103328,904098.270639837,915486.405817775,1073213.04925629,17.2287258921798,-89.8644506980208
0.17,0.0113723055814863,82961.0552536913,146000,15717.0841624859,17996.3481980605,904098.270639837,915486.405817775,1072415.60368877,17.1416196760256,-89.2348738613111
0.18,0.0120412647333385,82961.0552536913,146000,16635.600454204,19035.0804320774,904098.270639837,915486.405817775,1071618.78220992,17.0545816300432,-88.6057531135589
0.19,0.0127102238851906,82961.0552536913,146000,17553.4513761527,20071.629007603,904098.270639837,915486.405817775,1070822.58431492,16.9676116990937,-87.9770880985255
0.2,0.0133791830370427,82961.0552536913,146000,18470.6374480177,21105.9978131934,904098.270639837,915486.405817775,1070027.00949943,16.8807098280838,-87.3488784602619
0.21,0.0140481421888949,82961.0552536913,146000,19387.1591890625,22138.1907307529,904098.270639837,915486.405817775,1069232.05725947,16.7938759619659,-86.7211238431079
0.22,0.014717101340747,82961.0552536913,146000,20303.0171181289,23168.2116355449,904098.270639837,915486.405817775,1068437.72709152,16.7071100457378,-86.0938238916925
0.23,0.0153860604925991,82961.0552536913,146000,21218.2117536371,24196.0643962036,904098.270639837,915486.405817775,1067644.01849245,16.6204120244427,-85.4669782509335
0.24,0.0160550196444513,82961.0552536913,146000,22132.7436135859,25221.752874745,904098.270639837,915486.405817775,1066850.93095956,16.5337818431694,-84.8405865660371
0.25,0.0167239787963034,82961.0552536913,146000,23046.6132155534,26245.2809265778,904098.270639837,915486.405817775,1066058.46399055,16.447219447052,-84.2146484824977
0.26,0.0173929379481556,82961.0552536913,146000,23959.8210766974,27266.6524005154,904098.270639837,915486.405817775,1065266.61708356,16.36072478127,-83.5891636460977
0.27,0.0180618971000077,82961.0552536913,146000,24872.3677137551,28285.8711387862,904098.270639837,915486.405817775,1064475.38973712,16.2742977910482,-82.9641317029075
0.28,0.0187308562518598,82961.0552536913,146000,25784.2536430444,29302.9409770453,904098.270639837,915486.405817775,1063684.78145019,16.1879384216566,-82.3395522992847
0.29,0.019399815403712,82961.0552536913,146000,26695.4793804633,30317.8657443857,904098.270639837,915486.405817775,1062894.79172214,16.1016466184107,-81.7154250818744
0.3,0.0200687745555641,82961.0552536913,146000,27606.0454414911,31330.649263349,904098.270639837,915486.405817775,1062105.42005275,16.0154223266709,-81.0917496976088
0.31,0.0207377337074162,82961.0552536913,146000,28515.9523411881,32341.2953499368,904098.270639837,915486.405817775,1061316.66594222,15.9292654918429,-80.4685257937068
0.32,0.0214066928592684,82961.0552536913,146000,29425.2005941962,33349.8078136217,904098.270639837,915486.405817775,1060528.52889115,15.8431760593776,-79.8457530176739
0.33,0.0220756520111205,82961.0552536913,146000,30333.7907147393,34356.1904573585,904098.270639837,915486.405817775,1059741.00840058,15.7571539747708,-79.2234310173018
0.34,0.0227446111629726,82961.0552536913,146000,31241.7232166237,35360.447077595,904098.270639837,915486.405817775,1058954.10397193,15.6711991835637,-78.6015594406687
0.35,0.0234135703148248,82961.0552536913,146000,32148.9986132382,36362.5814642833,904098.270639837,915486.405817775,1058167.81510705,15.5853116313421,-77.9801379361382
0.36,0.0240825294666769,82961.0552536913,146000,33055.6174175546,37362.5974008905,904098.270639837,915486.405817775,1057382.1413082,15.4994912637371,-77.3591661523599
0.37,0.024751488618529,82961.0552536913,146000,33961.5801421281,38360.4986644101,904098.270639837,915486.405817775,1056597.08207806,15.4137380264246,-76.7386437382684
0.38,0.0254204477703812,82961.0552536913,146000,34866.8872990975,39356.2890253725,904098.270639837,915486.405817775,1055812.6369197,15.3280518651254,-76.1185703430839
0.39,0.0260894069222333,82961.0552536913,146000,35771.5394001857,40349.9722478565,904098.270639837,915486.405817775,1055028.80533661,15.2424327256051,-75.4989456163111
0.4,0.0267583660740855,82961.0552536913,146000,36675.5369567,41341.5520894996,904098.270639837,915486.405817775,1054245.5868327,15.1568805536743,-74.8797692077397
0.41,0.0274273252259376,82961.0552536913,146000,37578.8804795323,42331.0323015094,904098.270639837,915486.405817775,1053462.98091228,15.0713952951884,-74.2610407674436
0.42,0.0280962843777897,82961.0552536913,146000,38481.5704791596,43318.4166286746,904098.270639837,915486.405817775,1052680.98708008,14.9859768960474,-73.6427599457811
0.43,0.0287652435296419,82961.0552536913,146000,39383.6074656444,44303.7088093752,904098.270639837,915486.405817775,1051899.60484122,14.900625302196,-73.0249263933942
0.44,0.029434202681494,82961.0552536913,146000,40284.9919486349,45286.912575594,904098.270639837,915486.405817775,1051118.83370125,14.8153404596237,-72.407539761209
0.45,0.0301031618333461,82961.0552536913,146000,41185.7244373653,46268.0316529274,904098.270639837,915486.405817775,1050338.67316611,14.7301223143647,-71.7905997004347
0.46,0.0307721209851983,82961.0552536913,146000,42085.8054406564,47247.0697605958,904098.270639837,915486.405817775,1049559.12274217,14.6449708124976,-71.1741058625641
0.47,0.0314410801370504,82961.0552536913,146000,42985.2354669157,48224.0306114549,904098.270639837,915486.405817775,1048780.18193619,14.5598859001456,-70.5580578993728
0.48,0.0321100392889026,82961.0552536913,146000,43884.0150241378,49198.917912006,904098.270639837,915486.405817775,1048001.85025534,14.4748675234766,-69.9424554629193
0.49,0.0327789984407547,82961.0552536913,146000,44782.1446199049,50171.7353624072,904098.270639837,915486.405817775,1047224.1272072,14.3899156287029,-69.3272982055446
0.5,0.0334479575926068,82961.0552536913,146000,45679.6247613868,51142.486656484,904098.270639837,915486.405817775,1046447.01229976,14.3050301620812,-68.712585779872
0.51,0.034116916744459,82961.0552536913,146000,46576.4559553417,52111.1754817401,904098.270639837,915486.405817775,1045670.50504142,14.2202110699127,-68.098317838807
0.52,0.0347858758963111,82961.0552536913,146000,47472.6387081162,53077.8055193678,904098.270639837,915486.405817775,1044894.60494097,14.1354582985428,-67.4844940355368
0.53,0.0354548350481632,82961.0552536913,146000,48368.1735256457,54042.3804442591,904098.270639837,915486.405817775,1044119.31150763,14.0507717943616,-66.8711140235303
0.54,0.0361237942000154,82961.0552536913,146000,49263.0609134549,55004.9039250161,904098.270639837,915486.405817775,1043344.62425101,13.9661515038031,-66.2581774565378
0.55,0.0367927533518675,82961.0552536913,146000,50157.3013766578,55965.3796239619,904098.270639837,915486.405817775,1042570.54268111,13.8815973733458,-65.6456839885906
0.56,0.0374617125037196,82961.0552536913,146000,51050.8954199584,56923.8111971511,904098.270639837,915486.405817775,1041797.06630837,13.7971093495124,-65.0336332740011
0.57,0.0381306716555718,82961.0552536913,146000,51943.8435476511,57880.2022943804,904098.270639837,915486.405817775,1041024.19464362,13.7126873788697,-64.4220249673623
0.58,0.0387996308074239,82961.0552536913,146000,52836.1462636205,58834.5565591992,904098.270639837,915486.405817775,1040251.92719807,13.6283314080289,-63.8108587235476
0.59,0.0394685899592761,82961.0552536913,146000,53727.8040713424,59786.8776289203,904098.270639837,915486.405817775,1039480.26348338,13.544041383645,-63.2001341977107
0.6,0.0401375491111282,82961.0552536913,146000,54618.8174738835,60737.1691346304,904098.270639837,915486.405817775,1038709.20301157,13.4598172524172,-62.5898510452853
0.61,0.0408065082629803,82961.0552536913,146000,55509.1869739024,61685.4347012007,904098.270639837,915486.405817775,1037938.74529509,13.375658961089,-61.9800089219846
0.62,0.0414754674148325,82961.0552536913,146000,56398.9130736495,62631.6779472974,904098.270639837,915486.405817775,1037168.88984679,13.2915664564474,-61.3706074838017
0.63,0.0421444265666846,82961.0552536913,146000,57287.9962749673,63575.9024853921,904098.270639837,915486.405817775,1036399.6361799,13.2075396853239,-60.7616463870087
0.64,0.0428133857185367,82961.0552536913,146000,58176.437079291,64518.1119217726,904098.270639837,915486.405817775,1035630.98380809,13.1235785945935,-60.1531252881568
0.65,0.0434823448703889,82961.0552536913,146000,59064.2359876488,65458.309856553,904098.270639837,915486.405817775,1034862.9322454,13.0396831311754,-59.5450438440761
0.66,0.044151304022241,82961.0552536913,146000,59951.3935006621,66396.4998836845,904098.270639837,915486.405817775,1034095.48100628,12.9558532420326,-58.9374017118753
0.67,0.0448202631740931,82961.0552536913,146000,60837.9101185458,67332.6855909657,904098.270639837,915486.405817775,1033328.6296056,12.8720888741717,-58.3301985489412
0.68,0.0454892223259453,82961.0552536913,146000,61723.7863411089,68266.870560053,904098.270639837,915486.405817775,1032562.3775586,12.7883899746433,-57.7234340129391
0.69,0.0461581814777974,82961.0552536913,146000,62609.0226677546,69199.0583664711,904098.270639837,915486.405817775,1031796.72438094,12.7047564905419,-57.1171077618119
0.7,0.0468271406296496,82961.0552536913,146000,63493.6195974807,70129.2525796233,904098.270639837,915486.405817775,1031031.66958867,12.6211883690052,-56.5112194537804
0.71,0.0474960997815017,82961.0552536913,146000,64377.5776288799,71057.4567628018,904098.270639837,915486.405817775,1030267.21269826,12.5376855572152,-55.9057687473425
0.72,0.0481650589333538,82961.0552536913,146000,65260.8972601404,71983.6744731984,904098.270639837,915486.405817775,1029503.35322655,12.4542480023971,-55.3007553012737
0.73,0.048834018085206,82961.0552536913,146000,66143.5789890458,72907.9092619145,904098.270639837,915486.405817775,1028740.09069081,12.3708756518198,-54.6961787746261
