Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,73000,0,0,904098.270639837,978557.832868258,1152051.39464342,17.7295154101042,-100
0.01,0.000668959151852137,82961.0552536913,73000,986.933805613051,1134.49265770356,904098.270639837,978557.832868258,1151190.82230263,17.6415724892176,-98.6480358827219
0.02,0.00133791830370427,82961.0552536913,73000,1973.1480732344,2266.59575615137,904098.270639837,978557.832868258,1150330.92590891,17.5536986441739,-97.2970574339255
0.03,0.00200687745555641,82961.0552536913,73000,2958.64336702371,3396.31356417803,904098.270639837,978557.832868258,1149471.70491413,17.4658938189581,-95.9470638807894
0.04,0.00267583660740855,82961.0552536913,73000,3943.42025068116,4523.65034329665,904098.270639837,978557.832868258,1148613.15877059,17.3781579576016,-94.5980544511217
0.05,0.00334479575926068,82961.0552536913,73000,4927.47928744776,5648.61034771119,904098.270639837,978557.832868258,1147755.28693106,17.290491004182,-93.2500283733592
0.06,0.00401375491111282,82961.0552536913,73000,5910.82104010577,6771.19782432894,904098.270639837,978557.832868258,1146898.08884877,17.2028929028235,-91.9029848765674
0.07,0.00468271406296496,82961.0552536913,73000,6893.44607097911,7891.41701277291,904098.270639837,978557.832868258,1146041.5639774,17.1153635976963,-90.5569231904396
0.08,0.00535167321481709,82961.0552536913,73000,7875.35494193365,9009.27214539418,904098.270639837,978557.832868258,1145185.71177106,17.0279030330169,-89.2118425452964
0.09,0.00602063236666923,82961.0552536913,73000,8856.54821437771,10124.7674472843,904098.270639837,978557.832868258,1144330.53168433,16.9405111530482,-87.8677421720853
0.1,0.00668959151852136,82961.0552536913,73000,9837.02644926236,11237.9071362874,904098.270639837,978557.832868258,1143476.02317225,16.853187902099,-86.5246213023803
0.11,0.0073585506703735,82961.0552536913,73000,10816.7902070818,12348.695423013,904098.270639837,978557.832868258,1142622.1856903,16.7659332245245,-85.1824791683811
0.12,0.00802750982222564,82961.0552536913,73000,11795.8400478738,13457.1365108477,904098.270639837,978557.832868258,1141769.01869442,16.6787470647258,-83.8413150029126
0.13,0.00869646897407778,82961.0552536913,73000,12774.1765312201,14563.2345959679,904098.270639837,978557.832868258,1140916.52164097,16.5916293671499,-82.5011280394246
0.14,0.00936542812592991,82961.0552536913,73000,13751.8002162465,15666.9938673517,904098.270639837,978557.832868258,1140064.69398681,16.5045800762903,-81.1619175119911
0.15,0.010034387277782,82961.0552536913,73000,14728.7116616237,16768.4185067915,904098.270639837,978557.832868258,1139213.53518921,16.4175991366859,-79.8236826553099
0.16,0.0107033464296342,82961.0552536913,73000,15704.9114255675,17867.5126889059,904098.270639837,978557.832868258,1138363.0447059,16.330686492922,-78.486422704702
0.17,0.0113723055814863,82961.0552536913,73000,16680.400065839,18964.280581152,904098.270639837,978557.832868258,1137513.22199508,16.2438420896295,-77.150136896111
0.18,0.0120412647333385,82961.0552536913,73000,17655.178139745,20058.7263438376,904098.270639837,978557.832868258,1136664.06651536,16.1570658714854,-75.8148244661028
0.19,0.0127102238851906,82961.0552536913,73000,18629.2462041387,21150.8541301332,904098.270639837,978557.832868258,1135815.57772583,16.0703577832122,-74.4804846518648
0.2,0.0133791830370427,82961.0552536913,73000,19602.6048154198,22240.6680860843,904098.270639837,978557.832868258,1134967.75508602,15.9837177695784,-73.1471166912058
0.21,0.0140481421888949,82961.0552536913,73000,20575.2545295349,23328.1723506234,904098.270639837,978557.832868258,1134120.5980559,15.8971457753982,-71.8147198225549
0.22,0.014717101340747,82961.0552536913,73000,21547.195901978,24413.3710555821,904098.270639837,978557.832868258,1133274.1060959,15.8106417455316,-70.4832932849617
0.23,0.0153860604925991,82961.0552536913,73000,22518.4294877907,25496.2683257032,904098.270639837,978557.832868258,1132428.27866687,15.724205624884,-69.1528363180949
0.24,0.0160550196444513,82961.0552536913,73000,23488.9558415628,26576.8682786527,904098.270639837,978557.832868258,1131583.11523015,15.6378373584067,-67.8233481622427
0.25,0.0167239787963034,82961.0552536913,73000,24458.7755174324,27655.1750250318,904098.270639837,978557.832868258,1130738.61524748,15.5515368910965,-66.4948280583117
0.26,0.0173929379481556,82961.0552536913,73000,25427.8890690866,28731.1926683889,904098.270639837,978557.832868258,1129894.77818108,15.4653041679956,-65.1672752478265
0.27,0.0180618971000077,82961.0552536913,73000,26396.2970497616,29804.9253052317,904098.270639837,978557.832868258,1129051.6034936,15.3791391341918,-63.8406889729294
0.28,0.0187308562518598,82961.0552536913,73000,27364.0000122431,30876.3770250389,904098.270639837,978557.832868258,1128209.09064814,15.2930417348186,-62.5150684763794
0.29,0.019399815403712,82961.0552536913,73000,28330.9985088669,31945.5519102725,904098.270639837,978557.832868258,1127367.23910823,15.2070119150546,-61.1904130015523
0.3,0.0200687745555641,82961.0552536913,73000,29297.2930915191,33012.4540363894,904098.270639837,978557.832868258,1126526.04833788,15.121049620124,-59.8667217924397
0.31,0.0207377337074162,82961.0552536913,73000,30262.8843116364,34077.0874718535,904098.270639837,978557.832868258,1125685.5178015,15.0351547952962,-58.5439940936488
0.32,0.0214066928592684,82961.0552536913,73000,31227.7727202068,35139.4562781474,904098.270639837,978557.832868258,1124845.64696397,14.9493273858861,-57.2222291504017
0.33,0.0220756520111205,82961.0552536913,73000,32191.9588677694,36199.5645097843,904098.270639837,978557.832868258,1124006.4352906,14.8635673372537,-55.901426208535
0.34,0.0227446111629726,82961.0552536913,73000,33155.4433044156,37257.4162143201,904098.270639837,978557.832868258,1123167.88224717,14.7778745948044,-54.5815845144992
0.35,0.0234135703148248,82961.0552536913,73000,34118.2265797885,38313.0154323649,904098.270639837,978557.832868258,1122329.98729986,14.6922491039888,-53.2627033153582
0.36,0.0240825294666769,82961.0552536913,73000,35080.3092430841,39366.3661975949,904098.270639837,978557.832868258,1121492.74991532,14.6066908103025,-51.9447818587889
0.37,0.024751488618529,82961.0552536913,73000,36041.6918430513,40417.4725367641,904098.270639837,978557.832868258,1120656.16956064,14.5211996592864,-50.6278193930804
0.38,0.0254204477703812,82961.0552536913,73000,37002.3749279922,41466.3384697163,904098.270639837,978557.832868258,1119820.24570335,14.4357755965264,-49.311815167134
0.39,0.0260894069222333,82961.0552536913,73000,37962.3590457626,42512.9680093967,904098.270639837,978557.832868258,1118984.97781141,14.3504185676534,-47.9967684304621
0.4,0.0267583660740855,82961.0552536913,73000,38921.6447437726,43557.3651618633,904098.270639837,978557.832868258,1118150.36535323,14.2651285183435,-46.6826784331883
0.41,0.0274273252259376,82961.0552536913,73000,39880.2325689863,44599.5339262993,904098.270639837,978557.832868258,1117316.40779766,14.1799053943177,-45.3695444260462
0.42,0.0280962843777897,82961.0552536913,73000,40838.123067923,45639.478295024,904098.270639837,978557.832868258,1116483.10461399,14.0947491413418,-44.0573656603795
0.43,0.0287652435296419,82961.0552536913,73000,41795.3167866569,46677.2022535051,904098.270639837,978557.832868258,1115650.45527194,14.0096597052268,-42.7461413881412
0.44,0.029434202681494,82961.0552536913,73000,42751.814270818,47712.7097803699,904098.270639837,978557.832868258,1114818.45924169,13.9246370318282,-41.4358708618931
0.45,0.0301031618333461,82961.0552536913,73000,43707.6160655921,48746.0048474172,904098.270639837,978557.832868258,1113987.11599383,13.8396810670465,-40.1265533348054
0.46,0.0307721209851983,82961.0552536913,73000,44662.7227157211,49777.0914196287,904098.270639837,978557.832868258,1113156.42499941,13.7547917568272,-38.8181880606561
0.47,0.0314410801370504,82961.0552536913,73000,45617.1347655038,50805.9734551807,904098.270639837,978557.832868258,1112326.38572991,13.6699690471601,-37.5107742938305
0.48,0.0321100392889026,82961.0552536913,73000,46570.8527587958,51832.6549054556,904098.270639837,978557.832868258,1111496.99765725,13.5852128840801,-36.2043112893208
0.49,0.0327789984407547,82961.0552536913,73000,47523.8772390105,52857.1397150535,904098.270639837,978557.832868258,1110668.26025379,13.5005232136667,-34.8987983027254
0.5,0.0334479575926068,82961.0552536913,73000,48476.2087491185,53879.4318218036,904098.270639837,978557.832868258,1109840.17299232,13.4158999820438,-33.5942345902486
0.51,0.034116916744459,82961.0552536913,73000,49427.847831649,54899.5351567758,904098.270639837,978557.832868258,1109012.73534607,13.3313431353802,-32.2906194087
0.52,0.0347858758963111,82961.0552536913,73000,50378.7950286894,55917.4536442923,904098.270639837,978557.832868258,1108185.9467887,13.2468526198891,-30.9879520154939
0.53,0.0354548350481632,82961.0552536913,73000,51329.0508818862,56933.1912019387,904098.270639837,978557.832868258,1107359.80679431,13.1624283818283,-29.6862316686491
0.54,0.0361237942000154,82961.0552536913,73000,52278.6159324448,57946.7517405759,904098.270639837,978557.832868258,1106534.31483745,13.0780703675,-28.385457626788
0.55,0.0367927533518675,82961.0552536913,73000,53227.4907211305,58958.139164351,904098.270639837,978557.832868258,1105709.47039308,12.9937785232509,-27.0856291491363
0.56,0.0374617125037196,82961.0552536913,73000,54175.6757882685,59967.3573707093,904098.270639837,978557.832868258,1104885.27293661,12.9095527954723,-25.7867454955226
0.57,0.0381306716555718,82961.0552536913,73000,55123.1716737442,60974.4102504051,904098.270639837,978557.832868258,1104061.72194389,12.8253931305994,-24.4888059263778
0.58,0.0387996308074239,82961.0552536913,73000,56069.9789170038,61979.3016875136,904098.270639837,978557.832868258,1103238.81689117,12.7412994751123,-23.1918097027345
0.59,0.0394685899592761,82961.0552536913,73000,57016.0980570546,62982.0355594417,904098.270639837,978557.832868258,1102416.55725518,12.6572717755351,-21.8957560862265
0.6,0.0401375491111282,82961.0552536913,73000,57961.5296324653,63982.6157369398,904098.270639837,978557.832868258,1101594.94251305,12.573309978436,-20.6006443390887
0.61,0.0408065082629803,82961.0552536913,73000,58906.2741813662,64981.0460841129,904098.270639837,978557.832868258,1100773.97214236,12.4894140304279,-19.3064737241559
0.62,0.0414754674148325,82961.0552536913,73000,59850.3322414501,65977.3304584317,904098.270639837,978557.832868258,1099953.64562111,12.4055838781674,-18.0132435048629
0.63,0.0421444265666846,82961.0552536913,73000,60793.7043499721,66971.4727107444,904098.270639837,978557.832868258,1099133.96242774,12.3218194683556,-16.7209529452438
0.64,0.0428133857185367,82961.0552536913,73000,61736.3910437501,67963.4766852875,904098.270639837,978557.832868258,1098314.92204112,12.2381207477376,-15.4296013099313
0.65,0.0434823448703889,82961.0552536913,73000,62678.3928591656,68953.3462196968,904098.270639837,978557.832868258,1097496.52394055,12.1544876631026,-14.1391878641568
0.66,0.044151304022241,82961.0552536913,73000,63619.7103321633,69941.0851450195,904098.270639837,978557.832868258,1096678.76760577,12.0709201612837,-12.8497118737489
0.67,0.0448202631740931,82961.0552536913,73000,64560.3439982522,70926.6972857245,904098.270639837,978557.832868258,1095861.65251694,11.9874181891582,-11.561172605134
0.68,0.0454892223259453,82961.0552536913,73000,65500.2943925054,71910.1864597141,904098.270639837,978557.832868258,1095045.17815465,11.9039816936473,-10.2735693253351
0.69,0.0461581814777974,82961.0552536913,73000,66439.5620495609,72891.5564783348,904098.270639837,978557.832868258,1094229.34399992,11.820610621716,-8.98690130197139
0.7,0.0468271406296496,82961.0552536913,73000,67378.1475036216,73870.8111463887,904098.270639837,978557.832868258,1093414.1495342,11.7373049203735,-7.70116780325806
