Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,104000,0,0,904098.270639837,951731.393974342,1124013.42923607,18.1019598967197,-100
0.01,0.000668959151852137,82961.0552536913,104000,962.695801043034,1109.84649374649,904098.270639837,951731.393974342,1123175.4213279,18.0139090124603,-99.0743309605355
0.02,0.00133791830370427,82961.0552536913,104000,1924.69131797802,2217.36240611787,904098.270639837,951731.393974342,1122338.07076694,17.9259271967653,-98.149335271175
0.03,0.00200687745555641,82961.0552536913,104000,2885.98709911742,3322.5518930641,904098.270639837,951731.393974342,1121501.37702064,17.8380143936784,-97.2250124046948
0.04,0.00267583660740855,82961.0552536913,104000,3846.58369232745,4425.41910341564,904098.270639837,951731.393974342,1120665.33955688,17.7501705472895,-96.3013618343005
0.05,0.00334479575926068,82961.0552536913,104000,4806.48164502851,5525.96817889556,904098.270639837,951731.393974342,1119829.957844,17.662395601735,-95.3783830336264
0.06,0.00401375491111282,82961.0552536913,104000,5765.68150419552,6624.20325413156,904098.270639837,951731.393974342,1118995.23135075,17.5746895011975,-94.4560754767351
0.07,0.00468271406296496,82961.0552536913,104000,6724.1838163583,7720.12845666806,904098.270639837,951731.393974342,1118161.15954635,17.4870521899056,-93.534438638117
0.08,0.00535167321481709,82961.0552536913,104000,7681.98912760193,8813.74790697818,904098.270639837,951731.393974342,1117327.74190045,17.3994836121343,-92.6134719926904
0.09,0.00602063236666923,82961.0552536913,104000,8639.09798356714,9905.06571847578,904098.270639837,951731.393974342,1116494.97788312,17.3119837122047,-91.6931750158008
0.1,0.00668959151852136,82961.0552536913,104000,9595.51092945066,10994.0859975274,904098.270639837,951731.393974342,1115662.8669649,17.2245524344838,-90.7735471832205
0.11,0.0073585506703735,82961.0552536913,104000,10551.2285100056,12080.8128434642,904098.270639837,951731.393974342,1114831.40861674,17.1371897233848,-89.8545879711484
0.12,0.00802750982222564,82961.0552536913,104000,11506.2512695418,13165.2503485941,904098.270639837,951731.393974342,1114000.60231005,17.0498955233669,-88.9362968562098
0.13,0.00869646897407778,82961.0552536913,104000,12460.5797519263,14247.4025982134,904098.270639837,951731.393974342,1113170.44751667,16.9626697789352,-88.0186733154554
0.14,0.00936542812592991,82961.0552536913,104000,13414.2145005836,15327.2736706187,904098.270639837,951731.393974342,1112340.94370886,16.8755124346409,-87.101716826362
0.15,0.010034387277782,82961.0552536913,104000,14367.1560584958,16404.8676371192,904098.270639837,951731.393974342,1111512.09035935,16.7884234350808,-86.1854268668309
0.16,0.0107033464296342,82961.0552536913,104000,15319.4049682037,17480.1885620481,904098.270639837,951731.393974342,1110683.88694128,16.7014027248978,-85.2698029151887
0.17,0.0113723055814863,82961.0552536913,104000,16270.9617718063,18553.2405027745,904098.270639837,951731.393974342,1109856.33292824,16.6144502487806,-84.3548444501862
0.18,0.0120412647333385,82961.0552536913,104000,17221.8270109617,19624.0275097155,904098.270639837,951731.393974342,1109029.42779424,16.5275659514636,-83.4405509509984
0.19,0.0127102238851906,82961.0552536913,104000,18172.0012268873,20692.5536263476,904098.270639837,951731.393974342,1108203.17101374,16.4407497777268,-82.5269218972237
0.2,0.0133791830370427,82961.0552536913,104000,19121.4849603602,21758.8228892189,904098.270639837,951731.393974342,1107377.56206163,16.3540016723962,-81.6139567688844
0.21,0.0140481421888949,82961.0552536913,104000,20070.2787517177,22822.8393279606,904098.270639837,951731.393974342,1106552.60041323,16.2673215803432,-80.7016550464253
0.22,0.014717101340747,82961.0552536913,104000,21018.3831408572,23884.6069652987,904098.270639837,951731.393974342,1105728.28554431,16.180709446485,-79.7900162107142
0.23,0.0153860604925991,82961.0552536913,104000,21965.7986672371,24944.1298170658,904098.270639837,951731.393974342,1104904.61693106,16.0941652157844,-78.8790397430412
0.24,0.0160550196444513,82961.0552536913,104000,22912.5258698771,26001.411892213,904098.270639837,951731.393974342,1104081.5940501,16.0076888332496,-77.9687251251182
0.25,0.0167239787963034,82961.0552536913,104000,23858.565287358,27056.4571928212,904098.270639837,951731.393974342,1103259.2163785,15.9212802439343,-77.0590718390788
0.26,0.0173929379481556,82961.0552536913,104000,24803.917457823,28109.2697141129,904098.270639837,951731.393974342,1102437.48339374,15.8349393929378,-76.1500793674779
0.27,0.0180618971000077,82961.0552536913,104000,25748.5829189771,29159.8534444641,904098.270639837,951731.393974342,1101616.39457375,15.7486662254048,-75.2417471932912
0.28,0.0187308562518598,82961.0552536913,104000,26692.5622080882,30208.2123654156,904098.270639837,951731.393974342,1100795.94939689,15.6624606865253,-74.3340747999152
0.29,0.019399815403712,82961.0552536913,104000,27635.855861987,31254.3504516845,904098.270639837,951731.393974342,1099976.14734195,15.5763227215348,-73.4270616711664
0.3,0.0200687745555641,82961.0552536913,104000,28578.4644170677,32298.2716711763,904098.270639837,951731.393974342,1099156.98788814,15.4902522757141,-72.5207072912811
0.31,0.0207377337074162,82961.0552536913,104000,29520.3884092881,33339.979984996,904098.270639837,951731.393974342,1098338.47051511,15.404249294389,-71.6150111449153
0.32,0.0214066928592684,82961.0552536913,104000,30461.6283741701,34379.4793474599,904098.270639837,951731.393974342,1097520.59470296,15.318313722931,-70.7099727171442
0.33,0.0220756520111205,82961.0552536913,104000,31402.1848468,35416.7737061067,904098.270639837,951731.393974342,1096703.35993218,15.2324455067564,-69.8055914934615
0.34,0.0227446111629726,82961.0552536913,104000,32342.058361829,36451.8670017096,904098.270639837,951731.393974342,1095886.76568372,15.1466445913269,-68.9018669597798
0.35,0.0234135703148248,82961.0552536913,104000,33281.2494534733,37484.7631682874,904098.270639837,951731.393974342,1095070.81143895,15.0609109221493,-67.9987986024295
0.36,0.0240825294666769,82961.0552536913,104000,34219.7586555148,38515.466133116,904098.270639837,951731.393974342,1094255.49667967,14.9752444447754,-67.0963859081588
0.37,0.024751488618529,82961.0552536913,104000,35157.5865013011,39543.9798167401,904098.270639837,951731.393974342,1093440.82088811,14.889645104802,-66.1946283641335
0.38,0.0254204477703812,82961.0552536913,104000,36094.7335237462,40570.3081329841,904098.270639837,951731.393974342,1092626.78354692,14.8041128478712,-65.2935254579363
0.39,0.0260894069222333,82961.0552536913,104000,37031.2002553306,41594.454988964,904098.270639837,951731.393974342,1091813.3841392,14.7186476196697,-64.3930766775667
0.4,0.0267583660740855,82961.0552536913,104000,37966.9872281017,42616.4242850987,904098.270639837,951731.393974342,1091000.62214844,14.6332493659295,-63.4932815114407
0.41,0.0274273252259376,82961.0552536913,104000,38902.0949736744,43636.219915121,904098.270639837,951731.393974342,1090188.49705861,14.5479180324272,-62.59413944839
0.42,0.0280962843777897,82961.0552536913,104000,39836.5240232311,44653.8457660896,904098.270639837,951731.393974342,1089377.00835405,14.4626535649845,-61.6956499776623
0.43,0.0287652435296419,82961.0552536913,104000,40770.2749075225,45669.3057183997,904098.270639837,951731.393974342,1088566.15551957,14.3774559094677,-60.7978125889206
0.44,0.029434202681494,82961.0552536913,104000,41703.3481568675,46682.6036457948,904098.270639837,951731.393974342,1087755.93804038,14.292325011788,-59.9006267722428
0.45,0.0301031618333461,82961.0552536913,104000,42635.7443011537,47693.7434153778,904098.270639837,951731.393974342,1086946.35540213,14.2072608179014,-59.0040920181215
0.46,0.0307721209851983,82961.0552536913,104000,43567.4638698379,48702.7288876225,904098.270639837,951731.393974342,1086137.40709089,14.1222632738086,-58.1082078174635
0.47,0.0314410801370504,82961.0552536913,104000,44498.5073919466,49709.5639163844,904098.270639837,951731.393974342,1085329.09259316,14.0373323255549,-57.2129736615898
0.48,0.0321100392889026,82961.0552536913,104000,45428.8753960758,50714.2523489123,904098.270639837,951731.393974342,1084521.41139586,13.9524679192303,-56.3183890422348
0.49,0.0327789984407547,82961.0552536913,104000,46358.5684103918,51716.7980258594,904098.270639837,951731.393974342,1083714.36298633,13.8676700009693,-55.4244534515463
0.5,0.0334479575926068,82961.0552536913,104000,47287.5869626316,52717.2047812946,904098.270639837,951731.393974342,1082907.94685235,13.782938516951,-54.5311663820849
0.51,0.034116916744459,82961.0552536913,104000,48215.931580103,53715.4764427135,904098.270639837,951731.393974342,1082102.1624821,13.6982734133992,-53.638527326824
