Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,35000,0,0,904098.270639837,1011523.90415906,1186445.52868151,17.2928809495484,-100
0.01,0.000668959151852137,82961.0552536913,35000,1016.68598030528,1164.70475167432,904098.270639837,1011523.90415906,1185557.24514781,17.2050645835637,-97.0951829134135
0.02,0.00133791830370427,82961.0552536913,35000,2032.62876286108,2326.94755335135,904098.270639837,1011523.90415906,1184669.66042226,17.1173173022683,-94.1924892489683
0.03,0.00200687745555641,82961.0552536913,35000,3047.828931315,3486.73281254608,904098.270639837,1011523.90415906,1183782.77393754,17.0296390495778,-91.2919173391
0.04,0.00267583660740855,82961.0552536913,35000,4062.28706883876,4644.06492920357,904098.270639837,1011523.90415906,1182896.58512683,16.942029769454,-88.3934655176035
0.05,0.00334479575926068,82961.0552536913,35000,5076.00375812859,5798.94829571183,904098.270639837,1011523.90415906,1182011.09342375,16.8544894059056,-85.4971321196326
0.06,0.00401375491111282,82961.0552536913,35000,6088.9795814056,6951.38729691469,904098.270639837,1011523.90415906,1181126.2982624,16.7670179029873,-82.6029154816983
0.07,0.00468271406296496,82961.0552536913,35000,7101.21512041624,8101.38631012459,904098.270639837,1011523.90415906,1180242.19907736,16.6796152048004,-79.7108139416679
0.08,0.00535167321481709,82961.0552536913,35000,8112.71095643263,9248.94970513543,904098.270639837,1011523.90415906,1179358.79530367,16.5922812554924,-76.8208258387639
0.09,0.00602063236666923,82961.0552536913,35000,9123.46767025297,10394.0818442353,904098.270639837,1011523.90415906,1178476.08637682,16.5050159992572,-73.9329495135629
0.1,0.00668959151852136,82961.0552536913,35000,10133.485842202,11536.7870822193,904098.270639837,1011523.90415906,1177594.07173281,16.4178193803351,-71.0471833079943
0.11,0.0073585506703735,82961.0552536913,35000,11142.7660521312,12677.0697664022,904098.270639837,1011523.90415906,1176712.75080806,16.3306913430122,-68.1635255653393
0.12,0.00802750982222564,82961.0552536913,35000,12151.3088794196,13814.9342366313,904098.270639837,1011523.90415906,1175832.1230395,16.2436318316213,-65.2819746302297
0.13,0.00869646897407778,82961.0552536913,35000,13159.1149029736,14950.384825299,904098.270639837,1011523.90415906,1174952.18786449,16.1566407905409,-62.4025288486469
0.14,0.00936542812592991,82961.0552536913,35000,14166.1847012278,16083.4258573554,904098.270639837,1011523.90415906,1174072.94472089,16.0697181641958,-59.5251865679206
0.15,0.010034387277782,82961.0552536913,35000,15172.5188521453,17214.0616503211,904098.270639837,1011523.90415906,1173194.393047,15.982863897057,-56.6499461367278
0.16,0.0107033464296342,82961.0552536913,35000,16178.1179332179,18342.2965142999,904098.270639837,1011523.90415906,1172316.53228159,15.8960779336412,-53.7768059050916
0.17,0.0113723055814863,82961.0552536913,35000,17182.9825214669,19468.1347519913,904098.270639837,1011523.90415906,1171439.36186392,15.8093602185115,-50.9057642243803
0.18,0.0120412647333385,82961.0552536913,35000,18187.1131934429,20591.5806587029,904098.270639837,1011523.90415906,1170562.88123367,15.7227106962765,-48.0368194473059
0.19,0.0127102238851906,82961.0552536913,35000,19190.5105252268,21712.6385223633,904098.270639837,1011523.90415906,1169687.08983102,15.636129311591,-45.1699699279233
0.2,0.0133791830370427,82961.0552536913,35000,20193.1750924298,22831.3126235346,904098.270639837,1011523.90415906,1168811.98709661,15.5496160091557,-42.305214021629
0.21,0.0140481421888949,82961.0552536913,35000,21195.107470194,23947.6072354246,904098.270639837,1011523.90415906,1167937.57247153,15.4631707337169,-39.44255008516
0.22,0.014717101340747,82961.0552536913,35000,22196.3082331925,25061.5266238997,904098.270639837,1011523.90415906,1167063.84539735,15.376793430067,-36.5819764765928
0.23,0.0153860604925991,82961.0552536913,35000,23196.7779556302,26173.0750474972,904098.270639837,1011523.90415906,1166190.80531607,15.2904840430438,-33.7234915553423
0.24,0.0160550196444513,82961.0552536913,35000,24196.5172112439,27282.2567574376,904098.270639837,1011523.90415906,1165318.4516702,15.2042425175312,-30.8670936821603
0.25,0.0167239787963034,82961.0552536913,35000,25195.5265733027,28389.0759976375,904098.270639837,1011523.90415906,1164446.78390268,15.1180687984584,-28.0127812191351
0.26,0.0173929379481556,82961.0552536913,35000,26193.8066146087,29493.5370047215,904098.270639837,1011523.90415906,1163575.80145691,15.0319628308006,-25.1605525296895
