Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,99000,0,0,904098.270639837,956054.061932524,1128534.40080237,18.0408562378992,-100
0.01,0.000668959151852137,82961.0552536913,99000,966.603066315701,1113.82164412308,904098.270639837,956054.061932524,1127692.75609637,17.9528230670249,-99.0236332663478
0.02,0.00133791830370427,82961.0552536913,99000,1932.50274601879,2225.30319916341,904098.270639837,956054.061932524,1126851.77173446,17.8648589658924,-98.0479770242235
0.03,0.00200687745555641,82961.0552536913,99000,2897.69958997456,3334.44883926261,904098.270639837,956054.061932524,1126011.44718154,17.7769638785359,-97.0730307171974
0.04,0.00267583660740855,82961.0552536913,99000,3862.19414859993,4441.26273141024,904098.270639837,956054.061932524,1125171.78190302,17.6891377490358,-96.098793789293
0.05,0.00334479575926068,82961.0552536913,99000,4825.98697186386,5545.74903545597,904098.270639837,956054.061932524,1124332.7753647,17.6013805215188,-95.125265684986
0.06,0.00401375491111282,82961.0552536913,99000,5789.07860928768,6647.91190412168,904098.270639837,956054.061932524,1123494.42703286,17.5136921401579,-94.1524458492044
0.07,0.00468271406296496,82961.0552536913,99000,6751.46960994548,7747.75548301356,904098.270639837,956054.061932524,1122656.73637419,17.4260725491722,-93.1803337273278
0.08,0.00535167321481709,82961.0552536913,99000,7713.16052246449,8845.2839106342,904098.270639837,956054.061932524,1121819.70285585,17.3385216928272,-92.2089287651874
0.09,0.00602063236666923,82961.0552536913,99000,8674.15189502546,9940.50131839464,904098.270639837,956054.061932524,1120983.32594542,17.2510395154343,-91.2382304090652
0.1,0.00668959151852136,82961.0552536913,99000,9634.44427536298,11033.4118306264,904098.270639837,956054.061932524,1120147.60511093,17.1636259613511,-90.268238105694
0.11,0.0073585506703735,82961.0552536913,99000,10594.0382107659,12124.0195645935,904098.270639837,956054.061932524,1119312.53982084,17.0762809749814,-89.2989513022566
0.12,0.00802750982222564,82961.0552536913,99000,11552.9342480778,13212.3286305045,904098.270639837,956054.061932524,1118478.12954408,16.9890045007747,-88.3303694463861
0.13,0.00869646897407778,82961.0552536913,99000,12511.132933697,14298.3431315244,904098.270639837,956054.061932524,1117644.37374998,16.9017964832268,-87.3624919861646
0.14,0.00936542812592991,82961.0552536913,99000,13468.6348135774,15382.0671637867,904098.270639837,956054.061932524,1116811.27190834,16.8146568668793,-86.3953183701238
0.15,0.010034387277782,82961.0552536913,99000,14425.4404332286,16463.504816405,904098.270639837,956054.061932524,1115978.82348938,16.7275855963197,-85.4288480472438
0.16,0.0107033464296342,82961.0552536913,99000,15381.5503377163,17542.6601714856,904098.270639837,956054.061932524,1115147.02796376,16.6405826161813,-84.4630804669533
0.17,0.0113723055814863,82961.0552536913,99000,16336.9650716625,18619.5373041386,904098.270639837,956054.061932524,1114315.8848026,16.5536478711434,-83.4980150791288
0.18,0.0120412647333385,82961.0552536913,99000,17291.6851792462,19694.1402824904,904098.270639837,956054.061932524,1113485.39347742,16.466781305931,-82.5336513340947
0.19,0.0127102238851906,82961.0552536913,99000,18245.7112042037,20766.4731676951,904098.270639837,956054.061932524,1112655.55346022,16.3799828653148,-81.5699886826225
0.2,0.0133791830370427,82961.0552536913,99000,19199.0436898287,21836.5400139468,904098.270639837,956054.061932524,1111826.3642234,16.2932524941114,-80.6070265759306
