Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,95000,0,0,904098.270639837,959513.36370114,1132151.53677233,17.9922635371405,-100
0.01,0.000668959151852137,82961.0552536913,95000,969.729462674186,1117.00177519508,904098.270639837,959513.36370114,1131306.98189378,17.9042444526231,-98.9792321445535
0.02,0.00133791830370427,82961.0552536913,95000,1938.75305590503,2231.65585378444,904098.270639837,959513.36370114,1130463.08975766,17.8162944387886,-97.9592073095736
0.03,0.00200687745555641,82961.0552536913,95000,2907.07133260098,3343.96642446735,904098.270639837,959513.36370114,1129619.8598269,17.7284134396635,-96.9399249130516
0.04,0.00267583660740855,82961.0552536913,95000,3874.68484522041,4453.937668765,904098.270639837,959513.36370114,1128777.29156487,17.6406013993205,-95.9213843734522
0.05,0.00334479575926068,82961.0552536913,95000,4841.59414577198,5561.57376103266,904098.270639837,959513.36370114,1127935.38443539,17.5528582618787,-94.9035851097137
0.06,0.00401375491111282,82961.0552536913,95000,5807.79978581505,6666.87886847185,904098.270639837,959513.36370114,1127094.13790271,17.4651839715036,-93.8865265412473
0.07,0.00468271406296496,82961.0552536913,95000,6773.30231646001,7769.85715114252,904098.270639837,959513.36370114,1126253.55143153,17.3775784724066,-92.8702080879368
0.08,0.00535167321481709,82961.0552536913,95000,7738.10228836869,8870.5127619751,904098.270639837,959513.36370114,1125413.62448701,17.2900417088455,-91.8546291701382
0.09,0.00602063236666923,82961.0552536913,95000,8702.20025175472,9968.84984678268,904098.270639837,959513.36370114,1124574.35653474,17.2025736251243,-90.8397892086792
0.1,0.00668959151852136,82961.0552536913,95000,9665.59675638388,11064.872544273,904098.270639837,959513.36370114,1123735.74704073,17.115174165593,-89.8256876248591
0.11,0.0073585506703735,82961.0552536913,95000,10628.2923515745,12158.5849860607,904098.270639837,959513.36370114,1122897.79547147,17.0278432746476,-88.8123238404479
0.12,0.00802750982222564,82961.0552536913,95000,11590.2875861979,13249.9912966791,904098.270639837,959513.36370114,1122060.50129387,16.9405808967304,-87.7996972776865
0.13,0.00869646897407778,82961.0552536913,95000,12551.5830086785,14339.0955935924,904098.270639837,959513.36370114,1121223.86397529,16.8533869763293,-86.7878073592858
0.14,0.00936542812592991,82961.0552536913,95000,13512.1791669945,15425.9019872076,904098.270639837,959513.36370114,1120387.88298352,16.7662614579786,-85.7766535084268
0.15,0.010034387277782,82961.0552536913,95000,14472.0766086783,16510.4145808865,904098.270639837,959513.36370114,1119552.5577868,16.6792042862582,-84.7662351487597
0.16,0.0107033464296342,82961.0552536913,95000,15431.2758808164,17592.6374709578,904098.270639837,959513.36370114,1118717.88785381,16.592215405794,-83.7565517044038
0.17,0.0113723055814863,82961.0552536913,95000,16389.7775300503,18672.5747467287,904098.270639837,959513.36370114,1117883.87265367,16.5052947612576,-82.7476025999471
0.18,0.0120412647333385,82961.0552536913,95000,17347.5821025765,19750.2304904973,904098.270639837,959513.36370114,1117050.51165593,16.4184422973666,-81.7393872604458
0.19,0.0127102238851906,82961.0552536913,95000,18304.690144147,20825.6087775638,904098.270639837,959513.36370114,1116217.8043306,16.3316579588842,-80.7319051114242
0.2,0.0133791830370427,82961.0552536913,95000,19261.1022000699,21898.7136762434,904098.270639837,959513.36370114,1115385.75014809,16.2449416906195,-79.7251555788738
0.21,0.0140481421888949,82961.0552536913,95000,20216.8188152093,22969.5492478769,904098.270639837,959513.36370114,1114554.3485793,16.1582934374271,-78.7191380892533
0.22,0.014717101340747,82961.0552536913,95000,21171.8405339862,24038.1195468438,904098.270639837,959513.36370114,1113723.59909552,16.0717131442073,-77.7138520694882
0.23,0.0153860604925991,82961.0552536913,95000,22126.1679003782,25104.4286205731,904098.270639837,959513.36370114,1112893.50116851,15.9852007559061,-76.7092969469703
0.24,0.0160550196444513,82961.0552536913,95000,23079.8014579207,26168.4805095558,904098.270639837,959513.36370114,1112064.05427046,15.8987562175149,-75.7054721495572
0.25,0.0167239787963034,82961.0552536913,95000,24032.7417497065,27230.2792473561,904098.270639837,959513.36370114,1111235.25787399,15.8123794740709,-74.7023771055721
0.26,0.0173929379481556,82961.0552536913,95000,24984.9893183867,28289.8288606237,904098.270639837,959513.36370114,1110407.11145215,15.7260704706564,-73.7000112438034
0.27,0.0180618971000077,82961.0552536913,95000,25936.5447061708,29347.1333691052,904098.270639837,959513.36370114,1109579.61447844,15.6398291523995,-72.6983739935044
0.28,0.0187308562518598,82961.0552536913,95000,26887.408454827,30402.1967856559,904098.270639837,959513.36370114,1108752.7664268,15.5536554644737,-71.6974647843926
0.29,0.019399815403712,82961.0552536913,95000,27837.581105683,31455.0231162515,904098.270639837,959513.36370114,1107926.56677159,15.4675493520975,-70.6972830466494
0.3,0.0200687745555641,82961.0552536913,95000,28787.0631996258,32505.6163599999,904098.270639837,959513.36370114,1107101.01498761,15.3815107605353,-69.6978282109202
0.31,0.0207377337074162,82961.0552536913,95000,29735.8552771025,33553.9805091525,904098.270639837,959513.36370114,1106276.11055009,15.2955396350964,-68.6990997083132
0.32,0.0214066928592684,82961.0552536913,95000,30683.9578781204,34600.1195491164,904098.270639837,959513.36370114,1105451.85293472,15.2096359211354,-67.7010969703996
0.33,0.0220756520111205,82961.0552536913,95000,31631.3715422475,35644.0374584654,904098.270639837,959513.36370114,1104628.2416176,15.1237995640523,-66.7038194292132
0.34,0.0227446111629726,82961.0552536913,95000,32578.0968086128,36685.7382089521,904098.270639837,959513.36370114,1103805.27607525,15.0380305092921,-65.7072665172497
0.35,0.0234135703148248,82961.0552536913,95000,33524.1342159068,37725.2257655192,904098.270639837,959513.36370114,1102982.95578466,14.9523287023452,-64.7114376674665
0.36,0.0240825294666769,82961.0552536913,95000,34469.4843023817,38762.504086311,904098.270639837,959513.36370114,1102161.28022323,14.8666940887468,-63.7163323132824
0.37,0.024751488618529,82961.0552536913,95000,35414.1476058518,39797.5771226855,904098.270639837,959513.36370114,1101340.2488688,14.7811266140775,-62.721949888577
0.38,0.0254204477703812,82961.0552536913,95000,36358.124663694,40830.448819225,904098.270639837,959513.36370114,1100519.86119963,14.6956262239626,-61.7282898276906
