Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,188000,0,0,904098.270639837,879362.960330174,1048139.35430546,19.1930296804763,-100
0.01,0.000668959151852137,82961.0552536913,188000,897.179975626956,1043.06661114419,904098.270639837,879362.960330174,1047362.2856931,19.1046624592708,-99.5227766087091
0.02,0.00133791830370427,82961.0552536913,188000,1793.71161073752,2083.96207673014,904098.270639837,879362.960330174,1046585.82426864,19.0163642866742,-99.0458980793949
0.03,0.00200687745555641,82961.0552536913,188000,2689.59541094709,3122.69024802666,904098.270639837,879362.960330174,1045809.9695415,18.9281351068997,-98.5693641431133
0.04,0.00267583660740855,82961.0552536913,188000,3584.83188146064,4159.25496972778,904098.270639837,879362.960330174,1045034.72102152,18.8399748642069,-98.0931745311379
0.05,0.00334479575926068,82961.0552536913,188000,4479.4215270731,5193.66007996388,904098.270639837,879362.960330174,1044260.07821895,18.7518835029011,-97.6173289749611
0.06,0.00401375491111282,82961.0552536913,188000,5373.36485216967,6225.90941031282,904098.270639837,879362.960330174,1043486.04064443,18.6638609673338,-97.1418272062927
0.07,0.00468271406296496,82961.0552536913,188000,6266.66236072617,7256.00678581101,904098.270639837,879362.960330174,1042712.60780901,18.5759072019026,-96.6666689570605
0.08,0.00535167321481709,82961.0552536913,188000,7159.31455630939,8283.95602496452,904098.270639837,879362.960330174,1041939.77922415,18.4880221510507,-96.1918539594099
0.09,0.00602063236666923,82961.0552536913,188000,8051.3219420774,9309.76093976009,904098.270639837,879362.960330174,1041167.55440171,18.4002057592674,-95.7173819457035
0.1,0.00668959151852136,82961.0552536913,188000,8942.68502077993,10333.4253356762,904098.270639837,879362.960330174,1040395.93285395,18.3124579710879,-95.2432526485213
0.11,0.0073585506703735,82961.0552536913,188000,9833.40429475867,11354.9530116941,904098.270639837,879362.960330174,1039624.91409354,18.224778731093,-94.7694658006603
0.12,0.00802750982222564,82961.0552536913,188000,10723.4802659476,12374.3477603089,904098.270639837,879362.960330174,1038854.49763354,18.1371679839095,-94.2960211351342
0.13,0.00869646897407778,82961.0552536913,188000,11612.9134358735,13391.6133675401,904098.270639837,879362.960330174,1038084.68298742,18.0496256742099,-93.8229183851737
0.14,0.00936542812592991,82961.0552536913,188000,12501.704305656,14406.7536129432,904098.270639837,879362.960330174,1037315.46966906,17.9621517467122,-93.3501572842255
0.15,0.010034387277782,82961.0552536913,188000,13389.853376008,15419.7722696203,904098.270639837,879362.960330174,1036546.85719273,17.8747461461804,-92.8777375659532
0.16,0.0107033464296342,82961.0552536913,188000,14277.3611472363,16430.673104231,904098.270639837,879362.960330174,1035778.8450731,17.7874088174237,-92.405658964236
0.17,0.0113723055814863,82961.0552536913,188000,15164.2281192415,17439.4598770035,904098.270639837,879362.960330174,1035011.43282525,17.7001397052974,-91.9339212131694
0.18,0.0120412647333385,82961.0552536913,188000,16050.4547915187,18446.136341745,904098.270639837,879362.960330174,1034244.61996466,17.6129387547018,-91.4625240470645
0.19,0.0127102238851906,82961.0552536913,188000,16936.0416631575,19450.7062458535,904098.270639837,879362.960330174,1033478.4060072,17.5258059105832,-90.9914672004481
0.2,0.0133791830370427,82961.0552536913,188000,17820.9892328428,20453.1733303275,904098.270639837,879362.960330174,1032712.79046914,17.438741117933,-90.5207504080624
0.21,0.0140481421888949,82961.0552536913,188000,18705.2979988545,21453.5413297779,904098.270639837,879362.960330174,1031947.77286717,17.3517443217883,-90.0503734048646
0.22,0.014717101340747,82961.0552536913,188000,19588.9684590685,22451.813972438,904098.270639837,879362.960330174,1031183.35271836,17.2648154672313,-89.5803359260274
0.23,0.0153860604925991,82961.0552536913,188000,20472.0011109565,23447.9949801748,904098.270639837,879362.960330174,1030419.52954018,17.1779544993899,-89.110637706938
0.24,0.0160550196444513,82961.0552536913,188000,21354.3964515868,24442.0880684995,904098.270639837,879362.960330174,1029656.3028505,17.091161363437,-88.6412784831985
0.25,0.0167239787963034,82961.0552536913,188000,22236.1549776243,25434.0969465785,904098.270639837,879362.960330174,1028893.6721676,17.0044360045911,-88.1722579906254
0.26,0.0173929379481556,82961.0552536913,188000,23117.2771853307,26424.0253172439,904098.270639837,879362.960330174,1028131.63701013,16.9177783681156,-87.7035759652496
0.27,0.0180618971000077,82961.0552536913,188000,23997.7635705655,27411.8768770044,904098.270639837,879362.960330174,1027370.19689718,16.8311883993194,-87.2352321433162
0.28,0.0187308562518598,82961.0552536913,188000,24877.6146287855,28397.6553160559,904098.270639837,879362.960330174,1026609.35134819,16.7446660435564,-86.7672262612843
0.29,0.019399815403712,82961.0552536913,188000,25756.8308550458,29381.3643182921,904098.270639837,879362.960330174,1025849.09988304,16.6582112462257,-86.2995580558267
0.3,0.0200687745555641,82961.0552536913,188000,26635.4127439998,30363.0075613156,904098.270639837,879362.960330174,1025089.44202197,16.5718239527714,-85.8322272638299
0.31,0.0207377337074162,82961.0552536913,188000,27513.3607898996,31342.588716448,904098.270639837,879362.960330174,1024330.37728564,16.4855041086827,-85.3652336223938
0.32,0.0214066928592684,82961.0552536913,188000,28390.6754865964,32320.1114487409,904098.270639837,879362.960330174,1023571.90519509,16.3992516594939,-84.8985768688317
0.33,0.0220756520111205,82961.0552536913,188000,29267.3573275405,33295.5794169863,904098.270639837,879362.960330174,1022814.02527178,16.3130665507842,-84.4322567406699
0.34,0.0227446111629726,82961.0552536913,188000,30143.4068057823,34268.9962737273,904098.270639837,879362.960330174,1022056.73703754,16.2269487281777,-83.9662729756477
0.35,0.0234135703148248,82961.0552536913,188000,31018.824413972,35240.3656652687,904098.270639837,879362.960330174,1021300.0400146,16.1408981373435,-83.500625311717
0.36,0.0240825294666769,82961.0552536913,188000,31893.6106443602,36209.6912316877,904098.270639837,879362.960330174,1020543.93372559,16.0549147239955,-83.0353134870424
