Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,134000,0,0,904098.270639837,925830.005470288,1096898.27657869,18.4772874175222,-100
0.01,0.000668959151852137,82961.0552536913,134000,939.269528783758,1085.99592863548,904098.270639837,925830.005470288,1096082.06767314,18.3891277228986,-99.2990525904599
0.02,0.00133791830370427,82961.0552536913,134000,1877.85736397833,2169.71828188567,904098.270639837,925830.005470288,1095266.49815942,18.3010370897478,-98.5986139074789
0.03,0.00200687745555641,82961.0552536913,134000,2815.76403860531,3251.17110667943,904098.270639837,925830.005470288,1094451.56752002,18.2130154621724,-97.8986835532796
0.04,0.00267583660740855,82961.0552536913,134000,3752.99008525294,4330.35844302112,904098.270639837,925830.005470288,1093637.27523786,18.1250627843211,-97.1992611304083
0.05,0.00334479575926068,82961.0552536913,134000,4689.53603607641,5407.28432400238,904098.270639837,925830.005470288,1092823.62079627,18.0371790003886,-96.500346241734
0.06,0.00401375491111282,82961.0552536913,134000,5625.40242279827,6481.95277581386,904098.270639837,925830.005470288,1092010.60367902,17.9493640546162,-95.8019384904491
0.07,0.00468271406296496,82961.0552536913,134000,6560.58977670873,7554.36781775686,904098.270639837,925830.005470288,1091198.22337031,17.861617891291,-95.1040374800681
0.08,0.00535167321481709,82961.0552536913,134000,7495.0986286661,8624.5334622551,904098.270639837,925830.005470288,1090386.47935475,17.7739404547462,-94.4066428144283
0.09,0.00602063236666923,82961.0552536913,134000,8428.92950909708,9692.45371486632,904098.270639837,925830.005470288,1089575.3711174,17.6863316893613,-93.7097540976888
0.1,0.00668959151852136,82961.0552536913,134000,9362.08294799715,10758.1325742939,904098.270639837,925830.005470288,1088764.89814371,17.5987915395615,-93.0133709343305
0.11,0.0073585506703735,82961.0552536913,134000,10294.5594749309,11821.5740323987,904098.270639837,925830.005470288,1087955.05991961,17.511319949818,-92.317492929156
0.12,0.00802750982222564,82961.0552536913,134000,11226.3596190325,12882.7820742102,904098.270639837,925830.005470288,1087145.8559314,17.4239168646483,-91.6221196872892
0.13,0.00869646897407778,82961.0552536913,134000,12157.4839090059,13941.7606779386,904098.270639837,925830.005470288,1086337.28566584,17.3365822286152,-90.9272508141747
0.14,0.00936542812592991,82961.0552536913,134000,13087.9328731252,14998.513814986,904098.270639837,925830.005470288,1085529.34861009,17.2493159863279,-90.2328859155782
0.15,0.010034387277782,82961.0552536913,134000,14017.7070392351,16053.0454499583,904098.270639837,925830.005470288,1084722.04425177,17.162118082441,-89.5390245975857
0.16,0.0107033464296342,82961.0552536913,134000,14946.8069347514,17105.3595406764,904098.270639837,925830.005470288,1083915.37207888,17.0749884616551,-88.8456664666034
0.17,0.0113723055814863,82961.0552536913,134000,15875.233086661,18155.4600381878,904098.270639837,925830.005470288,1083109.33157987,16.9879270687165,-88.1528111293575
0.18,0.0120412647333385,82961.0552536913,134000,16802.9860215223,19203.350886778,904098.270639837,925830.005470288,1082303.92224362,16.9009338484172,-87.4604581928938
0.19,0.0127102238851906,82961.0552536913,134000,17730.0662654661,20249.0360239825,904098.270639837,925830.005470288,1081499.1435594,16.8140087455947,-86.7686072645775
0.2,0.0133791830370427,82961.0552536913,134000,18656.4743441952,21292.5193805974,904098.270639837,925830.005470288,1080694.99501694,16.7271517051325,-86.0772579520932
0.21,0.0140481421888949,82961.0552536913,134000,19582.2107829852,22333.8048806914,904098.270639837,925830.005470288,1079891.47610636,16.6403626719592,-85.3864098634439
0.22,0.014717101340747,82961.0552536913,134000,20507.2761066847,23372.8964416171,904098.270639837,925830.005470288,1079088.58631823,16.5536415910494,-84.6960626069517
0.23,0.0153860604925991,82961.0552536913,134000,21431.670839716,24409.7979740224,904098.270639837,925830.005470288,1078286.32514352,16.4669884074228,-84.0062157912567
0.24,0.0160550196444513,82961.0552536913,134000,22355.3955060749,25444.5133818616,904098.270639837,925830.005470288,1077484.69207363,16.3804030661448,-83.3168690253172
0.25,0.0167239787963034,82961.0552536913,134000,23278.4506293313,26477.0465624072,904098.270639837,925830.005470288,1076683.68660038,16.2938855123262,-82.6280219184095
0.26,0.0173929379481556,82961.0552536913,134000,24200.8367326297,27507.401406261,904098.270639837,925830.005470288,1075883.30821601,16.2074356911232,-81.9396740801271
0.27,0.0180618971000077,82961.0552536913,134000,25122.5543386894,28535.5817973652,904098.270639837,925830.005470288,1075083.55641317,16.1210535477374,-81.251825120381
0.28,0.0187308562518598,82961.0552536913,134000,26043.6039698049,29561.5916130141,904098.270639837,925830.005470288,1074284.43068496,16.0347390274155,-80.5644746493993
0.29,0.019399815403712,82961.0552536913,134000,26963.9861478463,30585.4347238651,904098.270639837,925830.005470288,1073485.93052485,15.9484920754496,-79.8776222777267
