Ffactor,Fbar,Catch_2017,Catch_2018,Catch_2019,Catch_2020,SSB_2018,SSB_2019,SSB_2020,Change_SSB_2019-2020(%),Change_Catch_2018-2019(%)
0,0,82961.0552536913,65000,0,0,904098.270639837,985490.66868836,1159290.02012762,17.6358190859968,-100
0.01,0.000668959151852137,82961.0552536913,65000,993.193721497759,1140.8530421659,904098.270639837,985490.66868836,1158423.61849392,17.5479033237037,-98.4720096592342
0.02,0.00133791830370427,82961.0552536913,65000,1985.66292924983,2279.30129349703,904098.270639837,985490.66868836,1157557.89761462,17.4600566391232,-96.9451339550003
0.03,0.00200687745555641,82961.0552536913,65000,2977.40819151299,3415.34905199633,904098.270639837,985490.66868836,1156692.85693757,17.3722789762253,-95.4193720130569
0.04,0.00267583660740855,82961.0552536913,65000,3968.43007608106,4549.000608293,904098.270639837,985490.66868836,1155828.49591105,17.2845702790265,-93.8947229598753
0.05,0.00334479575926068,82961.0552536913,65000,4958.7291502853,5680.26024565498,904098.270639837,985490.66868836,1154964.8139838,17.1969304915898,-92.371185922638
0.06,0.00401375491111282,82961.0552536913,65000,5948.30598099475,6809.13224000149,904098.270639837,985490.66868836,1154101.81060503,17.1093595580243,-90.8487600292388
0.07,0.00468271406296496,82961.0552536913,65000,6937.16113461668,7935.62085991551,904098.270639837,985490.66868836,1153239.48522439,17.0218574224858,-89.327444408282
0.08,0.00535167321481709,82961.0552536913,65000,7925.29517709692,9059.73036665622,904098.270639837,985490.66868836,1152377.83729201,16.9344240291758,-87.8072381890816
0.09,0.00602063236666923,82961.0552536913,65000,8912.70867392027,10181.4650141715,904098.270639837,985490.66868836,1151516.86625844,16.8470593223426,-86.2881405016611
0.1,0.00668959151852136,82961.0552536913,65000,9899.40219011088,11300.8290491102,904098.270639837,985490.66868836,1150656.57157471,16.7597632462802,-84.7701504767525
0.11,0.0073585506703735,82961.0552536913,65000,10885.3762902326,12417.8267108348,904098.270639837,985490.66868836,1149796.95269231,16.6725357453291,-83.253267245796
0.12,0.00802750982222564,82961.0552536913,65000,11870.6315383895,13532.4622314336,904098.270639837,985490.66868836,1148938.00906316,16.5853767638757,-81.7374899409392
0.13,0.00869646897407778,82961.0552536913,65000,12855.1684982261,14644.7398357331,904098.270639837,985490.66868836,1148079.74013966,16.4982862463526,-80.2228176950368
0.14,0.00936542812592991,82961.0552536913,65000,13838.9877329276,15754.6637413102,904098.270639837,985490.66868836,1147222.14537464,16.4112641372383,-78.7092496416498
0.15,0.010034387277782,82961.0552536913,65000,14822.0898052209,16862.238158505,904098.270639837,985490.66868836,1146365.22422141,16.3243103810575,-77.1967849150448
0.16,0.0107033464296342,82961.0552536913,65000,15804.4752773741,17967.4672904324,904098.270639837,985490.66868836,1145508.9761337,16.2374249223806,-75.6854226501938
0.17,0.0113723055814863,82961.0552536913,65000,16786.1447111975,19070.3553329951,904098.270639837,985490.66868836,1144653.40056572,16.150607705824,-74.175161982773
0.18,0.0120412647333385,82961.0552536913,65000,17767.098668044,20170.9064748952,904098.270639837,985490.66868836,1143798.49697212,16.0638586760502,-72.666002049163
0.19,0.0127102238851906,82961.0552536913,65000,18747.3377088091,21269.1248976469,904098.270639837,985490.66868836,1142944.26480801,15.9771777777672,-71.1579419864476
0.2,0.0133791830370427,82961.0552536913,65000,19726.8623939314,22365.0147755884,904098.270639837,985490.66868836,1142090.70352893,15.8905649557289,-69.6509809324133
0.21,0.0140481421888949,82961.0552536913,65000,20705.6732833931,23458.5802758944,904098.270639837,985490.66868836,1141237.8125909,15.8040201547351,-68.145118025549
